sub_begin_time|sub_end_time|text|class
00:01:34|00:01:39|is go and try to list a ton of players|NA
00:01:37|00:01:41|on United so here we go we're gonna put|NA
00:01:39|00:01:43|Paul Pogba on the transfer list Javed|NA
00:01:41|00:01:46|daheia on the transfer list Alexey|NA
00:01:43|00:01:47|Sanchez just arrived so I don't think we|NA
00:01:46|00:01:50|can sell him right away|NA
00:01:47|00:01:51|Lukaku also just arrived Marcial we|NA
00:01:50|00:01:52|could add to the transfer list and you|NA
00:01:51|00:01:54|guys get the point I'm just gonna add|NA
00:01:52|00:01:56|basically all the big name players so we|NA
00:01:54|00:01:57|can sell them I forgot to mention one of|NA
00:01:56|00:02:00|the reasons we're starting with 200|NA
00:01:57|00:02:02|million pounds is because we added the|NA
00:02:00|00:02:03|60% transfer increase at the beginning|NA
00:02:02|00:02:05|of the season one thing we've done as|NA
00:02:03|00:02:08|well is entered United in the preseason|NA
00:02:05|00:02:09|tournament because if we go on and win|NA
00:02:08|00:02:11|the preseason tournament then if we get|NA
00:02:09|00:02:12|an extra ten million to our transfer|NA
00:02:11|00:02:13|budget we really need as much money as|NA
00:02:12|00:02:15|we can|NA
00:02:13|00:02:17|because signing Messi Ronaldo and Neymar|NA
00:02:15|00:02:18|is gonna be so hard to do and look at|NA
00:02:17|00:02:20|this we get our first offer for Chris|NA
00:02:18|00:02:22|Smalling we're gonna be selling every|NA
00:02:20|00:02:24|one just so we can get that cash Chris|NA
00:02:22|00:02:26|Smalling 16 mil offer from Dortmund|NA
00:02:24|00:02:28|let's go and accept that the financial|NA
00:02:26|00:02:30|takeover actually went through and I was|NA
00:02:28|00:02:32|expecting to get a little bit more we|NA
00:02:30|00:02:34|got about a hundred million pounds from|NA
00:02:32|00:02:36|the financial takeover move so now we|NA
00:02:34|00:02:38|have three hundred over three hundred|NA
00:02:36|00:02:40|million pounds I mean that is insane so|NA
00:02:38|00:02:41|we have the three players shortlisted|NA
00:02:40|00:02:43|right here and the players will be going|NA
00:02:41|00:02:46|forward during this transfer window our|NA
00:02:43|00:02:48|Messi and Ronaldo the reason we can't|NA
00:02:46|00:02:50|sign Neymar at least in this transfer|NA
00:02:48|00:02:52|window is because he just arrived to PSG|NA
00:02:50|00:02:54|so we're gonna have to wait until most|NA
00:02:52|00:02:55|likely the winter if we can't sign them|NA
00:02:54|00:02:56|during the winter|NA
00:02:55|00:02:58|we'll wait till next summer transfer|NA
00:02:56|00:03:00|window to sign up and I guess why not|NA
00:02:58|00:03:03|just go in for Ronaldo straight away|NA
00:03:00|00:03:05|let's approach to buy the Real Madrid|NA
00:03:03|00:03:08|man Oh God okay I think what we're gonna|NA
00:03:05|00:03:13|be doing here is offering either Lukaku|NA
00:03:08|00:03:16|or Sanchez if it lets us let's go to|NA
00:03:13|00:03:18|player swap here we go|NA
00:03:16|00:03:20|Ramallah Lukaku right here let's see|NA
00:03:18|00:03:22|what they say about this just swapping|NA
00:03:20|00:03:23|straight up for Ronaldo for Lukaku|NA
00:03:22|00:03:26|they're looking to bring in the left|NA
00:03:23|00:03:28|winger so I guess we offer Alexis|NA
00:03:26|00:03:29|Sanchez right let's see what they say|NA
00:03:28|00:03:31|about that I know they're gonna ask for|NA
00:03:29|00:03:33|like a hundred million as well plus|NA
00:03:31|00:03:35|Alexis Sanchez a hundred and twelve|NA
00:03:33|00:03:37|million plus Alexis let's count a real|NA
00:03:35|00:03:39|quick and propose a new transfer fee|NA
00:03:37|00:03:43|let's see if they'll just do straight up|NA
00:03:39|00:03:44|one hundred million plus Alexis Sanchez|NA
00:03:43|00:03:46|for Ronaldo they don't they're not|NA
00:03:44|00:03:48|willing to budge okay I think we just|NA
00:03:46|00:03:51|have to accept this offer let's do it a|NA
00:03:48|00:03:53|hundred million pounds plus Lukaku|NA
00:03:51|00:03:57|yes they're happy with it okay so|NA
00:03:53|00:03:58|Ronaldo might be going to Manchester|NA
00:03:57|00:04:01|United it's so crazy cuz he just went to|NA
00:03:58|00:04:02|Aventis in real life and well he might|NA
00:04:01|00:04:05|be going back to United right here it's|NA
00:04:02|00:04:07|time to negotiate contracts with Ronaldo|NA
00:04:05|00:04:10|and I think we're just gonna give him|NA
00:04:07|00:04:12|exactly what he wants because we don't|NA
00:04:10|00:04:13|want to risk him not wanting to sign|NA
00:04:12|00:04:15|with a club we're offering in that|NA
00:04:13|00:04:16|crucial role right there|NA
00:04:15|00:04:18|yes we're gonna accept the to yield|NA
00:04:16|00:04:21|two-year deal for Ronaldo we're gonna|NA
00:04:18|00:04:22|disregard the release|NA
00:04:21|00:04:25|as well here I think this is fair we're|NA
00:04:22|00:04:27|gonna offer 500 thousand pounds a week|NA
00:04:25|00:04:28|and a 5 million signing bonus let's see|NA
00:04:27|00:04:30|what he says about that I don't know if|NA
00:04:28|00:04:33|we'll accept that or not but Reynaldo|NA
00:04:30|00:04:34|come on sign with us man you think|NA
00:04:33|00:04:36|that's fair we might have overpaid a|NA
00:04:34|00:04:38|little bit but Reynaldo the first|NA
00:04:36|00:04:40|signing is done he's joining United now|NA
00:04:38|00:04:42|we just gotta get messy in name art|NA
00:04:40|00:04:44|which is gonna be very very tough and|NA
00:04:42|00:04:46|there he is he's already in the team|NA
00:04:44|00:04:48|Reynaldo back in Manchester United um|NA
00:04:46|00:04:50|yeah one player down two more to go|NA
00:04:48|00:04:52|become a transfer offer here and a few|NA
00:04:50|00:04:53|loan offers the loan ones I don't really|NA
00:04:52|00:04:55|care about what we're gonna accept this|NA
00:04:53|00:04:57|one darmian will be leaving United okay|NA
00:04:55|00:04:59|I'm really scared about this one will|NA
00:04:57|00:05:01|Messi label it apart waves with Messi|NA
00:04:59|00:05:04|let's click approached to buy the|NA
00:05:01|00:05:06|players not for sale okay so this is a|NA
00:05:04|00:05:09|scenario where we might have to simulate|NA
00:05:06|00:05:10|till the winter transfer window design|NA
00:05:09|00:05:11|Messi okay|NA
00:05:10|00:05:12|yeah I think that's what we're gonna do|NA
00:05:11|00:05:15|guys we're gonna send to the winter|NA
00:05:12|00:05:18|transfer window and we will be back when|NA
00:05:15|00:05:20|that is uh that stimulated okay we're|NA
00:05:18|00:05:22|back guys just like that and here we are|NA
00:05:20|00:05:24|into the January transfer window now I'm|NA
00:05:22|00:05:25|just hoping and praying that PSG and|NA
00:05:24|00:05:29|Barcelona are gonna want to part ways|NA
00:05:25|00:05:31|with Messi and Neymar let's go for|NA
00:05:29|00:05:33|that's the wrong team let's go from|NA
00:05:31|00:05:35|Messi first I think we consign Messi|NA
00:05:33|00:05:37|they just they said they didn't want to|NA
00:05:35|00:05:39|part ways with them earlier because they|NA
00:05:37|00:05:42|didn't have depth that's a position yes|NA
00:05:39|00:05:44|boys okay we're going into the cutscene|NA
00:05:42|00:05:46|with Messi we can't mess this up now oh|NA
00:05:44|00:05:48|my god I'm so freakin nervous for this|NA
00:05:46|00:05:50|Leo Messi let's see what they want for|NA
00:05:48|00:05:52|him first off let's decide what they|NA
00:05:50|00:05:55|want to pursue first we're going to|NA
00:05:52|00:05:58|offer no we're gonna offer Lukaku first|NA
00:05:55|00:06:01|and some money let's do it Romelu Lukaku|NA
00:05:58|00:06:02|come on how are they interested|NA
00:06:01|00:06:05|unfortunately Lukaku is not the player|NA
00:06:02|00:06:07|were interested oh my god okay let's|NA
00:06:05|00:06:10|just let's just offer a transfer fee|NA
00:06:07|00:06:13|okay I don't even know what to offer 150|NA
00:06:10|00:06:16|million maybe let's see what they say|NA
00:06:13|00:06:19|about that a hundred and fifty million|NA
00:06:16|00:06:20|for Lionel Messi I think that's gonna be|NA
00:06:19|00:06:21|too low I think they're gonna want way|NA
00:06:20|00:06:26|more than that come on|NA
00:06:21|00:06:28|oh my god 193 million oh my god|NA
00:06:26|00:06:29|that's so much money we're gonna do it|NA
00:06:28|00:06:31|though yep we're gonna accept that|NA
00:06:29|00:06:33|accept it|NA
00:06:31|00:06:34|oh my god we saw|NA
00:06:33|00:06:37|messy now we just need to go through the|NA
00:06:34|00:06:39|player negotiation that is crazy 190|NA
00:06:37|00:06:41|million for Messi that's so much money|NA
00:06:39|00:06:43|oh my god okay this is it guys we're|NA
00:06:41|00:06:46|going into the player negotiation with|NA
00:06:43|00:06:48|Leo Messi here and what they're gonna|NA
00:06:46|00:06:50|want is or what he's gonna want is|NA
00:06:48|00:06:52|probably a really really big wage|NA
00:06:50|00:06:54|because this is the hardest part in|NA
00:06:52|00:06:55|signing Leo Messi first|NA
00:06:54|00:06:57|yes we're gonna accept that a crucial|NA
00:06:55|00:06:59|role within the squad next up let's see|NA
00:06:57|00:07:02|how many years he wants on his contract|NA
00:06:59|00:07:03|I think he said he wanted three I'm|NA
00:07:02|00:07:06|gonna offer him 30 and see what he says|NA
00:07:03|00:07:09|okay they are okay with three years so|NA
00:07:06|00:07:10|he isn't considering adding a release|NA
00:07:09|00:07:12|clause we don't care about that yet we|NA
00:07:10|00:07:13|don't want to release clause either come|NA
00:07:12|00:07:15|on|NA
00:07:13|00:07:18|yeah we'll accept that next is going to|NA
00:07:15|00:07:20|be the contract okay what does he ones|NA
00:07:18|00:07:23|oh that's no we'll definitely accept|NA
00:07:20|00:07:25|that five mm week yeah that's 100%|NA
00:07:23|00:07:27|acceptable Messi's joined so we've got|NA
00:07:25|00:07:29|Ronaldo we've got messy now we just need|NA
00:07:27|00:07:31|Neymar I thought this would be a little|NA
00:07:29|00:07:35|bit more tough but I guess since we have|NA
00:07:31|00:07:36|the money it's just very not easy but|NA
00:07:35|00:07:38|it's more easier than it would have been|NA
00:07:36|00:07:39|if we didn't do like the financial|NA
00:07:38|00:07:41|takeover and we weren't selling all|NA
00:07:39|00:07:43|these players I didn't forget to mention|NA
00:07:41|00:07:45|during the summer transfer window when I|NA
00:07:43|00:07:48|kind of Sims we did sell a lot of|NA
00:07:45|00:07:51|players so you'll see players like Luc|NA
00:07:48|00:07:53|Shaw's gone I believe we sold a ton of|NA
00:07:51|00:07:55|others we sold Romero so you look at our|NA
00:07:53|00:07:56|team we only have eight players on the|NA
00:07:55|00:08:00|reserves|NA
00:07:56|00:08:01|let's put Messi in to the starting|NA
00:08:00|00:08:03|lineup what are we doing here yeah let's|NA
00:08:01|00:08:05|put him at right wing for lingard and|NA
00:08:03|00:08:06|now we just need well I guess we could|NA
00:08:05|00:08:08|do that because Neymar will go on that|NA
00:08:06|00:08:10|right wing if we could sign him though|NA
00:08:08|00:08:13|the last player we need boys the thing|NA
00:08:10|00:08:14|is we can go into negotiations right now|NA
00:08:13|00:08:16|with Neymar but I don't think we're|NA
00:08:14|00:08:18|gonna have enough money to sign him I|NA
00:08:16|00:08:20|think he's gonna cost over 150 million|NA
00:08:18|00:08:23|and we only have a hundred and twelve|NA
00:08:20|00:08:25|million plus no wages we need to either|NA
00:08:23|00:08:27|sell Lukaku or daheia first before we|NA
00:08:25|00:08:29|can even think about signing Neymar so|NA
00:08:27|00:08:31|what we just did right now is accepted|NA
00:08:29|00:08:32|an offer for Fellaini|NA
00:08:31|00:08:34|again I'm just gonna be trying to sell a|NA
00:08:32|00:08:37|ton of players right now so we can get|NA
00:08:34|00:08:38|enough cash to sign Neymar or offers|NA
00:08:37|00:08:41|coming in as we are going to loan out|NA
00:08:38|00:08:43|this youngster right here Joe Reilly and|NA
00:08:41|00:08:45|we're also gonna sell Ashley young only|NA
00:08:43|00:08:47|five million but we'll take you guys we|NA
00:08:45|00:08:48|need all that we can get this little can|NA
00:08:47|00:08:50|get Neymar on this team so yet another|NA
00:08:48|00:08:52|offer and this one's kind of big it's|NA
00:08:50|00:08:54|gonna be for Juan Mata 22 million Spurs|NA
00:08:52|00:08:56|are offering and we are gonna accept|NA
00:08:54|00:08:58|that guys that one could be big if that|NA
00:08:56|00:09:00|transfer goes through I think we could|NA
00:08:58|00:09:02|sign name are here okay so look at this|NA
00:09:00|00:09:05|one moths has sold really at 20 million|NA
00:09:02|00:09:07|for him and now I think this is gonna be|NA
00:09:05|00:09:08|our flash chance at least this season to|NA
00:09:07|00:09:11|sign a mark if we can't sign him now|NA
00:09:08|00:09:12|then we're gonna go for him during the|NA
00:09:11|00:09:15|next summer transfer window but let's do|NA
00:09:12|00:09:18|it here guys transfer hub name our|NA
00:09:15|00:09:19|approach to buy we can't even he|NA
00:09:18|00:09:20|recently joined the club so we have to|NA
00:09:19|00:09:21|wait till the summer transfer window|NA
00:09:20|00:09:23|anyway|NA
00:09:21|00:09:25|okay well let's saw sim to the summer|NA
00:09:23|00:09:27|transfer window we'll see you guys|NA
00:09:25|00:09:30|that's it just like that here we are|NA
00:09:27|00:09:32|guys back at it and the thing is we need|NA
00:09:30|00:09:34|to hey it a sell right now and we|NA
00:09:32|00:09:36|probably need Lukaku or maybe Marcial|NA
00:09:34|00:09:37|Ratchford Pogba would be great if we|NA
00:09:36|00:09:39|could sell Pablo for over 100 million|NA
00:09:37|00:09:41|that would be the dream but that's kind|NA
00:09:39|00:09:43|of what we need to have happen the sign|NA
00:09:41|00:09:46|name are here we're gonna sim and see|NA
00:09:43|00:09:47|what pops up in our office yeah let's do|NA
00:09:46|00:09:49|that let's together we're gonna be going|NA
00:09:47|00:09:51|into a preseason tournament just because|NA
00:09:49|00:09:52|it's just extra cash if we win so let's|NA
00:09:51|00:09:54|do it|NA
00:09:52|00:09:56|Oh dope okay the hay is left the hand|NA
00:09:54|00:09:59|side with Real Madrid did we get the|NA
00:09:56|00:10:01|money though oh my god if we didn't get|NA
00:09:59|00:10:04|the money form we did we now have 223|NA
00:10:01|00:10:07|million I think we could sign Neymar|NA
00:10:04|00:10:09|oh my gosh if we play PSG first let's|NA
00:10:07|00:10:14|see if we do it guys can't we get a bar|NA
00:10:09|00:10:17|right here the club recently acquired|NA
00:10:14|00:10:19|they acquired him last year oh my god|NA
00:10:17|00:10:24|this is gonna take so long to sign|NA
00:10:19|00:10:25|Neymar why man he he joined last year he|NA
00:10:24|00:10:28|did not just recently join this game is|NA
00:10:25|00:10:29|broke this game is just so broken oh my|NA
00:10:28|00:10:30|good|NA
00:10:29|00:10:33|well I guess the only thing left to do|NA
00:10:30|00:10:34|now is kind of just simulate in maybe if|NA
00:10:33|00:10:37|we sin like a few weeks ahead we can|NA
00:10:34|00:10:38|sign them we'll see what happens man I|NA
00:10:37|00:10:40|honestly don't know what to say oh my|NA
00:10:38|00:10:42|god boys we sinned a head and it worked|NA
00:10:40|00:10:44|I think we're gonna have a chance to buy|NA
00:10:42|00:10:46|him yes this is it we could complete the|NA
00:10:44|00:10:47|video right here if we sign Neymar let's|NA
00:10:46|00:10:50|do it I think we're gonna have enough to|NA
00:10:47|00:10:54|sign him oh my god they volume out a|NA
00:10:50|00:10:56|hundred in five million so do we offer a|NA
00:10:54|00:10:56|player I guess we always should start|NA
00:10:56|00:10:58|with|NA
00:10:56|00:11:01|play or swap and let's just do glue Kaku|NA
00:10:58|00:11:02|Ramla Lukaku for Neymar are they|NA
00:11:01|00:11:04|interested|NA
00:11:02|00:11:05|fortunately the Lukaku is not apply|NA
00:11:04|00:11:07|they're interested we can't let okay|NA
00:11:05|00:11:09|okay little cockroach doesn't fit their|NA
00:11:07|00:11:09|squad let's just offer him a transfer|NA
00:11:09|00:11:12|feat here|NA
00:11:09|00:11:14|let's go 150 million I think this is|NA
00:11:12|00:11:16|what we offered for Messi and that it|NA
00:11:14|00:11:19|didn't work then we had to pay like 200|NA
00:11:16|00:11:21|million for let's see man 150 million|NA
00:11:19|00:11:24|will it work I think they're gonna want|NA
00:11:21|00:11:27|more 195 so he's gonna cost even more|NA
00:11:24|00:11:29|than Messi I guess we got accepted there|NA
00:11:27|00:11:31|we go Neymar might be joining we just|NA
00:11:29|00:11:34|got a negotiate his contract now guys|NA
00:11:31|00:11:37|but we've signed him so far go into the|NA
00:11:34|00:11:38|contract negotiation of Neymar come on|NA
00:11:37|00:11:40|man|NA
00:11:38|00:11:43|this is it you can complete our video|NA
00:11:40|00:11:45|right here if well if you sign with us|NA
00:11:43|00:11:48|okay crucial player yep yep yep let's do|NA
00:11:45|00:11:50|that he's happy with the role how many|NA
00:11:48|00:11:53|years are you interested in signing for|NA
00:11:50|00:11:55|let's just offer three do they want more|NA
00:11:53|00:11:57|okay yep they agree with three disregard|NA
00:11:55|00:12:00|release clause and now here comes the|NA
00:11:57|00:12:03|money here comes the money we're gonna|NA
00:12:00|00:12:08|offer it I mean we have so much money to|NA
00:12:03|00:12:10|spend let's just offer in 500k plus 5|NA
00:12:08|00:12:12|million this is what we offered Ronaldo|NA
00:12:10|00:12:14|and he accepted all right name arm here|NA
00:12:12|00:12:14|it is man will you be accepting our|NA
00:12:14|00:12:18|offer|NA
00:12:14|00:12:20|yes yes he signed let's go man we get|NA
00:12:18|00:12:22|many more into the team and I think|NA
00:12:20|00:12:24|we've just completed it|NA
00:12:22|00:12:26|we got Ronaldo we got messy and now we|NA
00:12:24|00:12:29|got Neymar we just got a throw name art|NA
00:12:26|00:12:32|in to the starting lineup right here|NA
00:12:29|00:12:36|where is he Neymar there it is the front|NA
00:12:32|00:12:38|three of Dreams Ronaldo Messi Neymar do|NA
00:12:36|00:12:40|we play a game like I guess we go into a|NA
00:12:38|00:12:42|game and see how they play should we|NA
00:12:40|00:12:43|maybe yeah no you know what this is an|NA
00:12:42|00:12:45|experiment so I really don't do game|NA
00:12:43|00:12:47|playing this let's not actually do that|NA
00:12:45|00:12:49|but look at this demon maybe we sin|NA
00:12:47|00:12:51|through the whole season and see how|NA
00:12:49|00:12:54|this team does now that we have these|NA
00:12:51|00:12:55|three beasts of players and I guess we|NA
00:12:54|00:12:57|should arrange the lineup the thing|NA
00:12:55|00:13:01|that's gonna hurt us is that we had to|NA
00:12:57|00:13:04|sell stop it daheia because we don't|NA
00:13:01|00:13:06|have a good goalkeeper down that vitamin|NA
00:13:04|00:13:08|a bad move we have a 73 rated goalkeeper|NA
00:13:06|00:13:10|but our attack is just insane|NA
00:13:08|00:13:11|ok man let's|NA
00:13:10|00:13:14|the season here estimated to take this|NA
00:13:11|00:13:15|player off and see if do we even have|NA
00:13:14|00:13:17|another center-backs|NA
00:13:15|00:13:19|okay we do let's see how this team does|NA
00:13:17|00:13:20|guys from similar minutes of the season|NA
00:13:19|00:13:23|and see how Ronaldo Messi and Neymar|NA
00:13:20|00:13:25|perform on the same team let's do it see|NA
00:13:23|00:13:28|at the end of the year a few moments|NA
00:13:25|00:13:29|later ok guys we're back and you've|NA
00:13:28|00:13:32|gotta be kidding me|NA
00:13:29|00:13:34|we got fired we got sacked many NIDA|NA
00:13:32|00:13:38|terminated our contract even though we|NA
00:13:34|00:13:40|Saad besties red Aldo Neymar but um is|NA
00:13:38|00:13:44|it even gonna let us see like how we|NA
00:13:40|00:13:47|finished in the league oh my god no I|NA
00:13:44|00:13:50|mean of course we did this because we|NA
00:13:47|00:13:53|sold like everyone else on our team but|NA
00:13:50|00:13:54|the the good players Messi Ronaldo|NA
00:13:53|00:13:57|Neymar all the good players were sold|NA
00:13:54|00:13:59|and or all the like kind of average|NA
00:13:57|00:14:01|players were sold to kind of held our|NA
00:13:59|00:14:02|team together and now I can't even see|NA
00:14:01|00:14:05|how the team perform but the only offer|NA
00:14:02|00:14:06|I can take is Darby County of course|NA
00:14:05|00:14:07|we're not gonna do anything with the|NA
00:14:06|00:14:09|club I just want to see how we're not|NA
00:14:07|00:14:11|our Manchester United did with all these|NA
00:14:09|00:14:15|good players hello|NA
00:14:11|00:14:16|is it gonna let us see oh my god we got|NA
00:14:15|00:14:17|sacked|NA
00:14:16|00:14:19|ok guys with that I guess it's just|NA
00:14:17|00:14:20|gonna be the end of the episode I don't|NA
00:14:19|00:14:21|think we're gonna be able to check out|NA
00:14:20|00:14:23|anything we got sacked but we|NA
00:14:21|00:14:26|accomplished our mission of signing|NA
00:14:23|00:14:28|Messi Ronaldo Neymar to the same club|NA
00:14:26|00:14:30|maybe you guys can try this yourselves|NA
00:14:28|00:14:31|let me know down below in the comments|NA
00:14:30|00:14:33|if you guys had to do success in doing|NA
00:14:31|00:14:36|this maybe we can't see oh yeah ok let's|NA
00:14:33|00:14:39|see many night if it was 13th in the|NA
00:14:36|00:14:41|league holy crap Ronaldo Messi and|NA
00:14:39|00:14:44|Neymar couldn't even keep United|NA
00:14:41|00:14:47|together without a defense there let's|NA
00:14:44|00:14:50|see Ronaldo finishes sixth on goals|NA
00:14:47|00:14:51|Messi and Neymar nowhere to be found|NA
00:14:50|00:14:52|ok guys that's it for the episode thank|NA
00:14:51|00:14:54|you guys so much for watching if you|NA
00:14:52|00:14:55|made it all up at the end I really do|NA
00:14:54|00:14:59|appreciate it leave a like for more and|NA
00:14:55|00:14:59|we'll see you guys later peace|NA
