sub_begin_time|sub_end_time|text|class
00:11:30|00:11:34|with behavior that happens at extremes|NA
00:11:32|00:11:36|far away from equilibrium points like|NA
00:11:34|00:11:39|hurricanes and earthquakes and galaxy|NA
00:11:36|00:11:41|formation and the creation of life so I|NA
00:11:39|00:11:43|think it's pretty fascinating that even|NA
00:11:41|00:11:45|areas we think of mundane and normal can|NA
00:11:43|00:11:48|exhibit such counterintuitive behavior|NA
00:11:45|00:11:50|it really goes to show that there's no|NA
00:11:48|00:11:52|part of science that isn't interesting|NA
00:11:50|00:11:55|fascinating as it may be in most cases|NA
00:11:52|00:11:57|bracers paradox is an annoying problem|NA
00:11:55|00:11:59|that we want to get rid of it could be|NA
00:11:57|00:12:01|costing billions of dollars per year in|NA
00:11:59|00:12:04|inefficient road networks and slow|NA
00:12:01|00:12:07|internet and low-pressure water pipes so|NA
00:12:04|00:12:09|can we do anything about it well like|NA
00:12:07|00:12:11|most things in life if you want to fix|NA
00:12:09|00:12:13|something you first need to identify it|NA
00:12:11|00:12:16|the first question we should be asking|NA
00:12:13|00:12:18|is is there a way to identify when|NA
00:12:16|00:12:20|braces paradox is slowing down a network|NA
00:12:18|00:12:22|well the thing about networks is that|NA
00:12:20|00:12:24|it's hard to change a part of a network|NA
00:12:22|00:12:26|without affecting the whole thing what's|NA
00:12:24|00:12:28|more is that it's hard to see how|NA
00:12:26|00:12:31|changing part of a network will affect|NA
00:12:28|00:12:33|the whole thing if we remove this piece|NA
00:12:31|00:12:35|of road it could improve traffic in its|NA
00:12:33|00:12:38|local region but how do we know it's not|NA
00:12:35|00:12:40|making traffic worse over here there's a|NA
00:12:38|00:12:42|common engineering folklore that a local|NA
00:12:40|00:12:43|improvement may only transfer the|NA
00:12:42|00:12:44|problem somewhere else|NA
00:12:43|00:12:46|the way the system is|NA
00:12:44|00:12:48|connected and how different parts affect|NA
00:12:46|00:12:50|each other isn't obvious and the only|NA
00:12:48|00:12:51|way we've figured out how to analyze it|NA
00:12:50|00:12:53|so far is by running computer|NA
00:12:51|00:12:55|simulations removing a road here|NA
00:12:53|00:12:57|plugging it into a computer and seeing|NA
00:12:55|00:13:00|how it affects the overall traffic then|NA
00:12:57|00:13:01|maybe removing a road here and running|NA
00:13:00|00:13:04|the simulation again to see if it's more|NA
00:13:01|00:13:07|efficient rinse and repeat the number of|NA
00:13:04|00:13:10|possible variations is given by 2 ^ the|NA
00:13:07|00:13:12|number of roads so in a small traffic|NA
00:13:10|00:13:12|network of about 10 roads this would be|NA
00:13:12|00:13:16|fine|NA
00:13:12|00:13:17|they'd be just over 1,000 variations so|NA
00:13:16|00:13:19|we could just plug them all into a|NA
00:13:17|00:13:21|computer simulation and see which one is|NA
00:13:19|00:13:23|the most efficient a pretty ordinary|NA
00:13:21|00:13:26|computer could manage this calculation|NA
00:13:23|00:13:28|pretty quickly however if we take a city|NA
00:13:26|00:13:33|with 100 roads things get complicated|NA
00:13:28|00:13:35|fast - to the 100th power is this|NA
00:13:33|00:13:38|gigantic number it would take the|NA
00:13:35|00:13:40|fastest computer in existence today 3|NA
00:13:38|00:13:42|billion years to run all the possible|NA
00:13:40|00:13:45|simulations and see which one works best|NA
00:13:42|00:13:47|in reality there are a lot more than 100|NA
00:13:45|00:13:49|roads in any major city so the only|NA
00:13:47|00:13:51|method we've figured out so far to|NA
00:13:49|00:13:55|detect bracers paradox isn't practical|NA
00:13:51|00:13:57|with today's computing power this sounds|NA
00:13:55|00:13:59|like pretty bad news but not all hope is|NA
00:13:57|00:14:02|lost most approaches to solving the|NA
00:13:59|00:14:05|paradox so far have focused on figuring|NA
00:14:02|00:14:07|out the best network structure but what|NA
00:14:05|00:14:10|if instead we focused on changing the|NA
00:14:07|00:14:11|way that the cars interact one|NA
00:14:10|00:14:14|interesting Avenue researchers are|NA
00:14:11|00:14:16|exploring to reduce braces paradox is|NA
00:14:14|00:14:18|the idea of collective intelligence|NA
00:14:16|00:14:21|basically meaning that instead of each|NA
00:14:18|00:14:23|person acting as an individual everyone|NA
00:14:21|00:14:26|acts together as a whole to try and|NA
00:14:23|00:14:28|reach the optimal state this solution|NA
00:14:26|00:14:30|may be close to becoming a reality with|NA
00:14:28|00:14:33|the recent progress in self-driving cars|NA
00:14:30|00:14:35|self-driving cars would act more like a|NA
00:14:33|00:14:36|hive mind with each car being|NA
00:14:35|00:14:38|electronically connected to all the|NA
00:14:36|00:14:40|others they could be controlled by some|NA
00:14:38|00:14:42|kind of central intelligence whose aim|NA
00:14:40|00:14:44|is to optimize traffic flow for the|NA
00:14:42|00:14:46|system as a whole getting rid of the|NA
00:14:44|00:14:48|whole game theoretic aspect of the|NA
00:14:46|00:14:50|problem what causes the paradox in the|NA
00:14:48|00:14:54|first place is people acting selfishly|NA
00:14:50|00:14:56|or at least acting as individuals with|NA
00:14:54|00:14:58|the cars acting as a single mind there|NA
00:14:56|00:15:00|are no longer individual in|NA
00:14:58|00:15:03|to consider so in theory this should|NA
00:15:00|00:15:04|sidestep the paradox altogether we're|NA
00:15:03|00:15:06|actually beginning to see the first|NA
00:15:04|00:15:08|application of swarm intelligence in|NA
00:15:06|00:15:11|autonomous car racing at the beginning|NA
00:15:08|00:15:14|of May Robo race the world's first AI|NA
00:15:11|00:15:16|driverless electric racing series|NA
00:15:14|00:15:18|competition saw two of its autonomous|NA
00:15:16|00:15:20|cars complete the world's first|NA
00:15:18|00:15:22|self-driving car race in Monte Blanco|NA
00:15:20|00:15:25|their self-driving cars which they call|NA
00:15:22|00:15:26|Robo cars are able to communicate with|NA
00:15:25|00:15:28|each other through the use of various|NA
00:15:26|00:15:31|sensors installed to maintain awareness|NA
00:15:28|00:15:32|of their surroundings car to car|NA
00:15:31|00:15:34|communication could be used to find the|NA
00:15:32|00:15:37|most efficient route for all cars on a|NA
00:15:34|00:15:40|road making braces paradox and traffic|NA
00:15:37|00:15:42|networks a problem of the past racing|NA
00:15:40|00:15:44|has a history of using competition to|NA
00:15:42|00:15:45|encourage technological development|NA
00:15:44|00:15:46|before rolling these developments out|NA
00:15:45|00:15:48|for mass production|NA
00:15:46|00:15:50|Robo race aims to accelerate the|NA
00:15:48|00:15:51|development of autonomous vehicle|NA
00:15:50|00:15:53|technology through the use of|NA
00:15:51|00:15:55|competitions and challenges which are|NA
00:15:53|00:15:58|part of the Robo race entertainment|NA
00:15:55|00:16:01|platform the game is simple the team|NA
00:15:58|00:16:03|with the best a AI wins if you'd like to|NA
00:16:01|00:16:05|learn more about what Robo race is doing|NA
00:16:03|00:16:07|you can see the videos in there show me|NA
00:16:05|00:16:09|how it works playlist join their mailing|NA
00:16:07|00:16:11|list for updates on upcoming races or|NA
00:16:09|00:16:13|follow them on Instagram to check out|NA
00:16:11|00:16:16|their latest models links to all of|NA
00:16:13|00:16:18|these are in the description I think|NA
00:16:16|00:16:20|braces paradox can teach us a lot of|NA
00:16:18|00:16:23|important life lessons sometimes less|NA
00:16:20|00:16:24|really is more acting selfishly usually|NA
00:16:23|00:16:26|makes things worse for everyone|NA
00:16:24|00:16:28|including yourself your natural state|NA
00:16:26|00:16:30|often isn't your most efficient state|NA
00:16:28|00:16:32|and sometimes the solution you think is|NA
00:16:30|00:16:35|best can have catastrophic ly terrible|NA
00:16:32|00:16:37|consequences but I want to know what you|NA
00:16:35|00:16:40|think what important life lessons can we|NA
00:16:37|00:16:44|learn from braces paradox let me know|NA
00:16:40|00:16:44|your thoughts in the comments below|NA
00:16:44|00:17:04|[Music]|NA
