sub_begin_time|sub_end_time|text|class
00:00:43|00:00:47|"little bit<font color=""#E5E5E5""> more about the</font><font color=""#CCCCCC""> me2</font><font color=""#E5E5E5""> hashtag</font>"|NA
00:00:45|00:00:48|"that is going<font color=""#CCCCCC""> around all these women</font>"|NA
00:00:47|00:00:50|"posting on social<font color=""#E5E5E5""> media about</font><font color=""#CCCCCC""> how</font>"|NA
00:00:48|00:00:52|"they've<font color=""#CCCCCC""> been sexually</font><font color=""#E5E5E5""> harassed in the</font>"|NA
00:00:50|00:00:54|"<font color=""#E5E5E5"">past which is fine and dandy</font><font color=""#CCCCCC""> but i do</font>"|NA
00:00:52|00:00:55|"have<font color=""#CCCCCC""> a couple</font><font color=""#E5E5E5""> of questions that</font><font color=""#CCCCCC""> i think</font>"|NA
00:00:54|00:00:57|"need to<font color=""#E5E5E5""> be answered if we're going</font><font color=""#CCCCCC""> to</font>"|NA
00:00:55|00:00:59|"<font color=""#E5E5E5"">actually do something practical with all</font>"|NA
00:00:57|00:01:01|"that<font color=""#CCCCCC""> information plus</font><font color=""#E5E5E5""> president Trump</font>"|NA
00:00:59|00:01:03|"goes<font color=""#CCCCCC""> after President Obama for not</font>"|NA
00:01:01|00:01:04|"<font color=""#E5E5E5"">caring about dead troops or something</font>"|NA
00:01:03|00:01:06|"which is<font color=""#CCCCCC""> just awesome</font>"|NA
00:01:04|00:01:07|"we'll<font color=""#E5E5E5""> get to all</font><font color=""#CCCCCC""> of that</font><font color=""#E5E5E5""> but</font><font color=""#CCCCCC""> first I</font>"|A
00:01:06|00:01:10|"want<font color=""#CCCCCC""> to say thank you to our sponsors</font>"|A
00:01:07|00:01:11|"<font color=""#E5E5E5"">over</font><font color=""#CCCCCC""> at legacy box so if you are a</font>"|A
00:01:10|00:01:13|"person<font color=""#CCCCCC""> who wants to preserve your</font>"|A
00:01:11|00:01:15|"<font color=""#CCCCCC"">memories</font><font color=""#E5E5E5""> are you gonna preserve your</font>"|A
00:01:13|00:01:16|"childhood<font color=""#E5E5E5""> memories you want to make sure</font>"|A
00:01:15|00:01:17|"<font color=""#CCCCCC"">that all</font><font color=""#E5E5E5""> those boxes</font><font color=""#CCCCCC""> of</font><font color=""#E5E5E5""> old films that</font>"|A
00:01:16|00:01:19|"are<font color=""#CCCCCC""> moldering out in the garage</font>"|A
00:01:17|00:01:20|"those don't go to waste<font color=""#E5E5E5""> you want to make</font>"|A
00:01:19|00:01:22|"sure<font color=""#E5E5E5""> that your</font><font color=""#CCCCCC""> parents have</font><font color=""#E5E5E5""> access to</font>"|A
00:01:20|00:01:23|"those<font color=""#CCCCCC""> things</font><font color=""#E5E5E5""> this</font><font color=""#CCCCCC""> is why you need a</font>"|A
00:01:22|00:01:25|"legacy box we all have these<font color=""#E5E5E5""> things</font>"|A
00:01:23|00:01:26|"<font color=""#CCCCCC"">sitting in the</font><font color=""#E5E5E5""> garage and then there's</font>"|A
00:01:25|00:01:28|"we don't care about them for<font color=""#CCCCCC""> years we</font>"|A
00:01:26|00:01:29|"let<font color=""#E5E5E5""> them gather dust and there are</font>"|A
00:01:28|00:01:31|"spiders<font color=""#E5E5E5""> and it's gross and then there's</font>"|A
00:01:29|00:01:33|"a fire when we<font color=""#E5E5E5""> run out there</font><font color=""#CCCCCC""> and</font><font color=""#E5E5E5""> grab</font>"|A
00:01:31|00:01:35|"the box that is covered in<font color=""#E5E5E5""> dust mites</font>"|A
00:01:33|00:01:36|"<font color=""#E5E5E5"">and we bring it outside to the car and</font>"|A
00:01:35|00:01:38|"<font color=""#E5E5E5"">it turns out we don't have enough room</font>"|A
00:01:36|00:01:40|"and<font color=""#E5E5E5""> the pictures are waterlogged</font>"|A
00:01:38|00:01:42|"<font color=""#E5E5E5"">don't be that person</font><font color=""#CCCCCC""> that's why you need</font>"|A
00:01:40|00:01:43|"legacy box legacy box<font color=""#E5E5E5""> is a simple</font>"|A
00:01:42|00:01:45|"<font color=""#CCCCCC"">affordable way to get your recorded</font>"|A
00:01:43|00:01:46|"moments digitally preserved on DVD<font color=""#CCCCCC""> or</font>"|A
00:01:45|00:01:48|thumb drive here's how it works so you|A
00:01:46|00:01:50|"<font color=""#CCCCCC"">get a box in the</font><font color=""#E5E5E5""> mail from legacy box</font>"|A
00:01:48|00:01:52|"then you send<font color=""#CCCCCC""> back</font><font color=""#E5E5E5""> all your old tapes</font>"|A
00:01:50|00:01:54|"films pictures audios or<font color=""#E5E5E5""> audio</font>"|A
00:01:52|00:01:55|"recordings there's a little<font color=""#CCCCCC""> barcode that</font>"|A
00:01:54|00:01:57|"<font color=""#CCCCCC"">you</font><font color=""#E5E5E5""> can slap on each item so you know</font>"|A
00:01:55|00:01:58|"where it<font color=""#CCCCCC""> is</font><font color=""#E5E5E5""> in the process</font><font color=""#CCCCCC""> they take all</font>"|A
00:01:57|00:02:00|"of<font color=""#E5E5E5""> those things they upload them they</font>"|A
00:01:58|00:02:02|"clean them up<font color=""#E5E5E5""> and they put them on</font><font color=""#CCCCCC""> a DVD</font>"|A
00:02:00|00:02:04|"or<font color=""#E5E5E5""> a thumb drive for you so now</font>"|A
00:02:02|00:02:05|"everything is available<font color=""#E5E5E5""> to you you can</font>"|A
00:02:04|00:02:07|"<font color=""#CCCCCC"">put</font><font color=""#E5E5E5""> it on</font><font color=""#CCCCCC""> your computer its digitally</font>"|A
00:02:05|00:02:09|"available<font color=""#CCCCCC""> and you no longer</font><font color=""#E5E5E5""> have</font><font color=""#CCCCCC""> to</font>"|A
00:02:07|00:02:10|"worry<font color=""#CCCCCC""> about those boxes</font><font color=""#E5E5E5""> and boxes of</font>"|A
00:02:09|00:02:12|"garbage that<font color=""#CCCCCC""> are in your garage</font><font color=""#E5E5E5""> that are</font>"|A
00:02:10|00:02:13|"not<font color=""#E5E5E5""> really garbage they're actually</font>"|A
00:02:12|00:02:14|important family|A
00:02:13|00:02:17|"<font color=""#E5E5E5"">Marie's Legacy box takes care</font><font color=""#CCCCCC""> of</font>"|A
00:02:14|00:02:19|"everything<font color=""#CCCCCC""> it is an awesome service</font><font color=""#E5E5E5""> go</font>"|A
00:02:17|00:02:21|"<font color=""#E5E5E5"">to legacy box comm slash men get a 40%</font>"|A
00:02:19|00:02:23|"discount on<font color=""#CCCCCC""> your order right now so</font>"|A
00:02:21|00:02:25|"great deal legacy box<font color=""#E5E5E5""> comm</font><font color=""#CCCCCC""> slash spend</font>"|A
00:02:23|00:02:28|"to<font color=""#E5E5E5""> get that</font><font color=""#CCCCCC""> 40%</font><font color=""#E5E5E5""> discount</font><font color=""#CCCCCC""> on your</font><font color=""#E5E5E5""> order</font><font color=""#CCCCCC""> I</font>"|A
00:02:25|00:02:30|"<font color=""#E5E5E5"">think is a wonderful gift for mom</font><font color=""#CCCCCC""> or</font><font color=""#E5E5E5""> dad</font>"|A
00:02:28|00:02:32|"<font color=""#CCCCCC"">particularly so if you have a parent</font>"|A
00:02:30|00:02:34|"who's having a<font color=""#E5E5E5""> birthday</font><font color=""#CCCCCC""> or Mother's</font><font color=""#E5E5E5""> Day</font>"|A
00:02:32|00:02:35|"<font color=""#E5E5E5"">or Father's Day</font><font color=""#CCCCCC""> is coming</font><font color=""#E5E5E5""> up this is</font><font color=""#CCCCCC""> the</font>"|A
00:02:34|00:02:38|"<font color=""#CCCCCC"">best time just a great Christmas gift is</font>"|A
00:02:35|00:02:41|"well legacy<font color=""#CCCCCC""> box sitcom / Ben got a</font><font color=""#E5E5E5""> 40%</font>"|A
00:02:38|00:02:42|"discount on your<font color=""#E5E5E5""> order</font><font color=""#CCCCCC""> it's again I</font>"|A
00:02:41|00:02:46|"think<font color=""#CCCCCC""> a very important</font><font color=""#E5E5E5""> service</font><font color=""#CCCCCC""> actually</font>"|NA
00:02:42|00:02:47|"<font color=""#CCCCCC"">okay so we begin today with an</font><font color=""#E5E5E5""> argument</font>"|NA
00:02:46|00:02:48|"<font color=""#CCCCCC"">that</font><font color=""#E5E5E5""> was going around Twitter this</font>"|NA
00:02:47|00:02:50|"<font color=""#CCCCCC"">morning I woke up and there was a tweet</font>"|NA
00:02:48|00:02:53|"<font color=""#E5E5E5"">storm that was going</font><font color=""#CCCCCC""> around</font><font color=""#E5E5E5""> it has now</font>"|NA
00:02:50|00:02:55|been liked almost 19,000 times and|NA
00:02:53|00:02:57|"retweeted 9,000 times<font color=""#E5E5E5""> it's a big tweet</font>"|NA
00:02:55|00:02:59|"right especially<font color=""#CCCCCC""> from a guy who no one's</font>"|NA
00:02:57|00:03:00|"ever<font color=""#CCCCCC""> heard of this guy's name</font><font color=""#E5E5E5""> is Patrick</font>"|NA
00:02:59|00:03:02|"Tomlinson<font color=""#CCCCCC""> no telling how many followers</font>"|NA
00:03:00|00:03:04|he has except that he blocked me so|NA
00:03:02|00:03:05|"<font color=""#E5E5E5"">Patrick Tomlinson is apparently the</font>"|NA
00:03:04|00:03:08|"<font color=""#E5E5E5"">author of something called the arc</font>"|NA
00:03:05|00:03:10|"trilogy as a sci-fi author<font color=""#E5E5E5""> calls himself</font>"|NA
00:03:08|00:03:12|a comic I'm gonna read you his nasty|NA
00:03:10|00:03:14|"<font color=""#E5E5E5"">little his nasty</font><font color=""#CCCCCC""> little</font><font color=""#E5E5E5""> tweet storm and</font>"|NA
00:03:12|00:03:16|"then I'm going<font color=""#CCCCCC""> to explain why it is</font><font color=""#E5E5E5""> so</font>"|NA
00:03:14|00:03:17|"appealing on the surface to<font color=""#CCCCCC""> pro-choicers</font>"|NA
00:03:16|00:03:19|"<font color=""#CCCCCC"">and then I'm gonna</font><font color=""#E5E5E5""> explain why it makes</font>"|NA
00:03:17|00:03:22|"no sense<font color=""#CCCCCC""> so here is his argument in</font>"|NA
00:03:19|00:03:24|"favor<font color=""#E5E5E5""> of abortion</font><font color=""#CCCCCC""> and it just drips with</font>"|NA
00:03:22|00:03:26|"<font color=""#E5E5E5"">condescension and disdain anyone who</font>"|NA
00:03:24|00:03:28|disagrees with him as a fool and a liar|NA
00:03:26|00:03:30|"<font color=""#E5E5E5"">I'm so sick of that attitude</font>"|NA
00:03:28|00:03:31|"I really am if I<font color=""#E5E5E5""> haven't made that clear</font>"|NA
00:03:30|00:03:32|"with<font color=""#E5E5E5""> regard to Jimmy Kimmel I'm gonna</font>"|NA
00:03:31|00:03:34|make it clear now with regard to Patrick|NA
00:03:32|00:03:37|"Tomlinson here's what he tweeted<font color=""#E5E5E5""> quote</font>"|NA
00:03:34|00:03:38|"whenever abortion comes up<font color=""#CCCCCC""> I have a</font>"|NA
00:03:37|00:03:39|"<font color=""#E5E5E5"">question I've</font><font color=""#CCCCCC""> been asking for 10 years</font>"|NA
00:03:38|00:03:41|"now<font color=""#CCCCCC""> of the life begins at conception</font>"|NA
00:03:39|00:03:45|"crowd in<font color=""#E5E5E5""> 10 years no one has ever</font>"|NA
00:03:41|00:03:47|"answered it honestly<font color=""#CCCCCC""> then he says it's a</font>"|NA
00:03:45|00:03:49|"simple scenario<font color=""#E5E5E5""> with two outcomes</font><font color=""#CCCCCC""> wow I</font>"|NA
00:03:47|00:03:51|"<font color=""#E5E5E5"">mean just the brilliance this guy must</font>"|NA
00:03:49|00:03:53|"carry in his head<font color=""#E5E5E5""> it's just</font>"|NA
00:03:51|00:03:54|"mind-boggling<font color=""#CCCCCC""> so no one ever</font><font color=""#E5E5E5""> wants</font><font color=""#CCCCCC""> to</font>"|NA
00:03:53|00:03:57|"pick one<font color=""#CCCCCC""> because the</font><font color=""#E5E5E5""> correct answer</font>"|NA
00:03:54|00:03:59|"destroys their argument<font color=""#E5E5E5""> there is a</font>"|NA
00:03:57|00:04:01|"correct<font color=""#E5E5E5""> answer which is why the pro-life</font>"|NA
00:03:59|00:04:03|crowd hates the question here it is how|NA
00:04:01|00:04:06|"you<font color=""#E5E5E5""> ready so good you're in</font><font color=""#CCCCCC""> a fertility</font>"|NA
00:04:03|00:04:08|"clinic<font color=""#E5E5E5""> why why isn't important the fire</font>"|NA
00:04:06|00:04:09|"alarm goes<font color=""#CCCCCC""> off</font><font color=""#E5E5E5""> you run for the exit as</font>"|NA
00:04:08|00:04:11|"you run down the<font color=""#E5E5E5""> hallway</font><font color=""#CCCCCC""> you hear a</font>"|NA
00:04:09|00:04:12|"child<font color=""#CCCCCC""> screaming from</font><font color=""#E5E5E5""> behind a door you</font>"|NA
00:04:11|00:04:13|"throw up in<font color=""#E5E5E5""> the door and find a</font>"|NA
00:04:12|00:04:15|"five-year-old<font color=""#CCCCCC""> child crying for help</font>"|NA
00:04:13|00:04:18|"exciting<font color=""#CCCCCC""> know there in one corner of the</font>"|NA
00:04:15|00:04:21|"<font color=""#E5E5E5"">room in the other corner</font><font color=""#CCCCCC""> is it there by</font>"|NA
00:04:18|00:04:23|"the way spelled th ey<font color=""#E5E5E5""> apostrophe re the</font>"|NA
00:04:21|00:04:26|"genius writer knows<font color=""#CCCCCC""> there</font><font color=""#E5E5E5""> in one corner</font>"|NA
00:04:23|00:04:28|"<font color=""#CCCCCC"">of the</font><font color=""#E5E5E5""> room</font><font color=""#CCCCCC""> in the other corner</font><font color=""#E5E5E5""> you spot</font>"|NA
00:04:26|00:04:30|"frozen container labeled<font color=""#CCCCCC""> 1000 viable</font>"|NA
00:04:28|00:04:32|"<font color=""#E5E5E5"">human embryos the smoke is</font><font color=""#CCCCCC""> rising you</font>"|NA
00:04:30|00:04:33|"start to choke<font color=""#E5E5E5""> you know you can grab one</font>"|NA
00:04:32|00:04:35|"<font color=""#CCCCCC"">or the other but not</font><font color=""#E5E5E5""> both before you</font>"|NA
00:04:33|00:04:39|"succumb to<font color=""#E5E5E5""> smoke</font><font color=""#CCCCCC""> inhalation and</font><font color=""#E5E5E5""> die</font>"|NA
00:04:35|00:04:41|"saving<font color=""#E5E5E5""> no</font><font color=""#CCCCCC""> one dong dong dong dong do you</font>"|NA
00:04:39|00:04:45|"a save the child or<font color=""#E5E5E5""> B save the thousand</font>"|NA
00:04:41|00:04:50|"<font color=""#E5E5E5"">embryos</font><font color=""#CCCCCC""> there is no C</font><font color=""#E5E5E5""> C means you all</font>"|NA
00:04:45|00:04:51|"die dong dong dong dong<font color=""#CCCCCC""> he says in a</font>"|NA
00:04:50|00:04:52|"decade of arguing with<font color=""#CCCCCC""> anti-abortion</font>"|NA
00:04:51|00:04:54|"people<font color=""#E5E5E5""> about the definition of human</font>"|NA
00:04:52|00:04:56|"life<font color=""#CCCCCC""> I have never gotten a single</font>"|NA
00:04:54|00:04:58|"<font color=""#E5E5E5"">straight A or B answer to this question</font>"|NA
00:04:56|00:05:00|"<font color=""#E5E5E5"">and I never will they will never</font><font color=""#CCCCCC""> answer</font>"|NA
00:04:58|00:05:02|"honestly<font color=""#CCCCCC""> because we all</font><font color=""#E5E5E5""> instinctively</font>"|NA
00:05:00|00:05:04|"understand the right answer is<font color=""#E5E5E5""> a a human</font>"|NA
00:05:02|00:05:05|"life is worth<font color=""#CCCCCC""> more than a thousand</font>"|NA
00:05:04|00:05:07|"embryos<font color=""#CCCCCC""> or ten thousand or a million</font>"|NA
00:05:05|00:05:09|"<font color=""#E5E5E5"">because they are not the same not</font>"|NA
00:05:07|00:05:11|"morally not ethically<font color=""#E5E5E5""> not biologically</font>"|NA
00:05:09|00:05:13|"<font color=""#E5E5E5"">this question absolutely eviscerates</font>"|NA
00:05:11|00:05:14|"their arguments<font color=""#CCCCCC""> and their refusal to</font>"|NA
00:05:13|00:05:17|answer confirms that they know it to be|NA
00:05:14|00:05:18|"true<font color=""#CCCCCC""> no one</font><font color=""#E5E5E5""> anywhere actually believes</font>"|NA
00:05:17|00:05:21|"an embryo is equivalent to<font color=""#E5E5E5""> a child that</font>"|NA
00:05:18|00:05:23|"person does<font color=""#CCCCCC""> not exist they are</font><font color=""#E5E5E5""> lying to</font>"|NA
00:05:21|00:05:25|"you<font color=""#CCCCCC""> they</font><font color=""#E5E5E5""> are lying to you to try and</font>"|NA
00:05:23|00:05:27|"evoke an emotional response<font color=""#E5E5E5""> a paternal</font>"|NA
00:05:25|00:05:29|response using false equivalency no one|NA
00:05:27|00:05:31|believes life begins at conception|NA
00:05:29|00:05:33|no one believes embryos are babies or|NA
00:05:31|00:05:35|"<font color=""#CCCCCC"">children those</font><font color=""#E5E5E5""> who claim to are trying</font>"|NA
00:05:33|00:05:37|"to<font color=""#CCCCCC""> manipulate you so they can</font><font color=""#E5E5E5""> control</font>"|NA
00:05:35|00:05:39|"women<font color=""#E5E5E5""> don't let them use this question</font>"|NA
00:05:37|00:05:40|"to call them out<font color=""#E5E5E5""> reveal them for what</font>"|NA
00:05:39|00:05:41|"they<font color=""#CCCCCC""> are</font><font color=""#E5E5E5""> - man they</font><font color=""#CCCCCC""> answered your</font>"|NA
00:05:40|00:05:44|"question<font color=""#E5E5E5""> and when they don't slap that</font>"|NA
00:05:41|00:05:46|"big<font color=""#CCCCCC""> old</font><font color=""#E5E5E5""> scarlet</font><font color=""#CCCCCC""> P of the patriarchy on</font>"|NA
00:05:44|00:05:53|"them the end<font color=""#E5E5E5""> Wow</font>"|NA
00:05:46|00:05:54|"mine<font color=""#CCCCCC""> whoa</font><font color=""#E5E5E5""> just amazing I</font><font color=""#CCCCCC""> mean just the</font>"|NA
00:05:53|00:05:55|"utter<font color=""#CCCCCC""> genius of this</font><font color=""#E5E5E5""> guy if I thought of</font>"|NA
00:05:54|00:05:57|"this<font color=""#CCCCCC""> example like I thought</font><font color=""#E5E5E5""> of this</font>"|NA
00:05:55|00:05:59|"<font color=""#E5E5E5"">hypothetical stupid question like I</font>"|NA
00:05:57|00:06:01|"don't<font color=""#E5E5E5""> know</font><font color=""#CCCCCC""> 10 years</font><font color=""#E5E5E5""> ago</font><font color=""#CCCCCC""> totally would</font>"|NA
00:05:59|00:06:02|"<font color=""#CCCCCC"">have changed</font><font color=""#E5E5E5""> my worldview I would voted</font>"|NA
00:06:01|00:06:05|"for Hillary<font color=""#E5E5E5""> Clinton and I'd be</font><font color=""#CCCCCC""> wearing</font><font color=""#E5E5E5""> a</font>"|NA
00:06:02|00:06:07|"sticker with a pussy hat on it<font color=""#CCCCCC""> ok so</font>"|NA
00:06:05|00:06:08|"let's<font color=""#E5E5E5""> put aside the</font><font color=""#CCCCCC""> fact that</font><font color=""#E5E5E5""> this guy's</font>"|NA
00:06:07|00:06:11|"obviously<font color=""#E5E5E5""> a</font><font color=""#CCCCCC""> douchebag</font>"|NA
00:06:08|00:06:12|"the<font color=""#CCCCCC""> commenters on the Twitter</font><font color=""#E5E5E5""> thread are</font>"|NA
00:06:11|00:06:14|"properly puzzled<font color=""#CCCCCC""> the reason they are</font>"|NA
00:06:12|00:06:15|"properly<font color=""#E5E5E5""> puzzled is because he is</font>"|NA
00:06:14|00:06:16|"correct<font color=""#E5E5E5""> that</font><font color=""#CCCCCC""> your moral intuition</font>"|NA
00:06:15|00:06:19|"suggests<font color=""#CCCCCC""> that you save the five-year-old</font>"|NA
00:06:16|00:06:21|"<font color=""#CCCCCC"">child and not</font><font color=""#E5E5E5""> the BOTS</font><font color=""#CCCCCC""> Martin 1000</font>"|NA
00:06:19|00:06:22|"violins<font color=""#E5E5E5""> here is why this</font><font color=""#CCCCCC""> does not prove</font>"|NA
00:06:21|00:06:24|"the<font color=""#CCCCCC""> point</font><font color=""#E5E5E5""> he thinks that it proves there</font>"|NA
00:06:22|00:06:25|"<font color=""#E5E5E5"">are many reasons</font><font color=""#CCCCCC""> why this has not even</font>"|NA
00:06:24|00:06:27|"<font color=""#E5E5E5"">come</font><font color=""#CCCCCC""> close to</font><font color=""#E5E5E5""> proving the point he</font>"|NA
00:06:25|00:06:29|thinks it proves he thinks this proves|NA
00:06:27|00:06:30|"<font color=""#E5E5E5"">that human embryos aren't life he thinks</font>"|NA
00:06:29|00:06:32|"<font color=""#E5E5E5"">that this proves</font><font color=""#CCCCCC""> that we are</font><font color=""#E5E5E5""> all</font><font color=""#CCCCCC""> liars</font>"|NA
00:06:30|00:06:33|"when we say<font color=""#CCCCCC""> that</font><font color=""#E5E5E5""> human embryos are human</font>"|NA
00:06:32|00:06:36|"life he says that this proves<font color=""#E5E5E5""> that human</font>"|NA
00:06:33|00:06:38|"embryos are not babies<font color=""#E5E5E5""> he says that this</font>"|NA
00:06:36|00:06:39|"proves<font color=""#E5E5E5""> that we are all</font><font color=""#CCCCCC""> Liars ok so here</font>"|NA
00:06:38|00:06:41|"is<font color=""#CCCCCC""> why this</font><font color=""#E5E5E5""> is not true</font>"|NA
00:06:39|00:06:44|"in any sense<font color=""#CCCCCC""> so here are four</font><font color=""#E5E5E5""> reasons</font>"|NA
00:06:41|00:06:45|"<font color=""#E5E5E5"">first moral instinct does not always</font>"|NA
00:06:44|00:06:47|"mean you<font color=""#E5E5E5""> thought things through</font><font color=""#CCCCCC""> so we</font>"|NA
00:06:45|00:06:49|"have lots of moral instincts<font color=""#E5E5E5""> those moral</font>"|NA
00:06:47|00:06:51|"instincts<font color=""#E5E5E5""> may be good</font><font color=""#CCCCCC""> they may be right</font>"|NA
00:06:49|00:06:54|"they may be wrong<font color=""#CCCCCC""> that does</font><font color=""#E5E5E5""> not provide</font>"|NA
00:06:51|00:06:55|"a moral logic<font color=""#CCCCCC""> okay</font><font color=""#E5E5E5""> just because</font><font color=""#CCCCCC""> you'll</font>"|NA
00:06:54|00:06:58|"be<font color=""#CCCCCC""> a moral feeling does not mean that</font>"|NA
00:06:55|00:07:00|"the logic is well thought<font color=""#CCCCCC""> out</font><font color=""#E5E5E5""> so for</font>"|NA
00:06:58|00:07:01|"example here's<font color=""#E5E5E5""> another famous thought</font>"|NA
00:07:00|00:07:02|experiment I love thought experiments I|NA
00:07:01|00:07:03|"think<font color=""#CCCCCC""> they're funds that's why I'm</font>"|NA
00:07:02|00:07:05|"<font color=""#CCCCCC"">focusing</font><font color=""#E5E5E5""> on this</font><font color=""#CCCCCC""> because</font><font color=""#E5E5E5""> I think</font><font color=""#CCCCCC""> that</font>"|NA
00:07:03|00:07:06|"it's good for<font color=""#CCCCCC""> you to get</font><font color=""#E5E5E5""> better at</font>"|NA
00:07:05|00:07:07|"thought experiments and it's fun for<font color=""#E5E5E5""> me</font>"|NA
00:07:06|00:07:09|"<font color=""#CCCCCC"">to go through</font><font color=""#E5E5E5""> them so here's another</font>"|NA
00:07:07|00:07:10|"famous<font color=""#E5E5E5""> thought experiment this of course</font>"|NA
00:07:09|00:07:12|"is the<font color=""#E5E5E5""> trolley</font><font color=""#CCCCCC""> problem everyone has</font>"|NA
00:07:10|00:07:15|"knows of the trolley<font color=""#E5E5E5""> car problem this is</font>"|NA
00:07:12|00:07:18|"where you<font color=""#CCCCCC""> are standing on a railroad</font>"|NA
00:07:15|00:07:19|"<font color=""#CCCCCC"">track a trolley car track and the track</font>"|NA
00:07:18|00:07:21|"is right at the fork<font color=""#E5E5E5""> okay you're</font>"|NA
00:07:19|00:07:22|"standing right<font color=""#CCCCCC""> at the fork it goes to</font>"|NA
00:07:21|00:07:25|"the right hand<font color=""#CCCCCC""> it goes to the left on</font>"|NA
00:07:22|00:07:26|"the<font color=""#E5E5E5""> left there is no who is tied to the</font>"|NA
00:07:25|00:07:29|"track and on<font color=""#CCCCCC""> the right there are five</font>"|NA
00:07:26|00:07:30|"people<font color=""#CCCCCC""> who are tied to the track okay</font><font color=""#E5E5E5""> do</font>"|NA
00:07:29|00:07:32|"you pull the<font color=""#E5E5E5""> switch and switch the</font>"|NA
00:07:30|00:07:34|"trolley<font color=""#E5E5E5""> car</font><font color=""#CCCCCC""> from the one that</font><font color=""#E5E5E5""> is going</font>"|NA
00:07:32|00:07:36|"<font color=""#E5E5E5"">to kill</font><font color=""#CCCCCC""> B five people to the</font><font color=""#E5E5E5""> one that is</font>"|NA
00:07:34|00:07:38|"just<font color=""#CCCCCC""> going to kill now most people say</font>"|NA
00:07:36|00:07:40|"yes right<font color=""#E5E5E5""> okay pretty easy answer right</font>"|NA
00:07:38|00:07:42|"<font color=""#E5E5E5"">this utilitarian answer we will save the</font>"|NA
00:07:40|00:07:44|"five instead<font color=""#CCCCCC""> of saving</font><font color=""#E5E5E5""> the one okay now</font>"|NA
00:07:42|00:07:45|"here is the<font color=""#E5E5E5""> more famous trolley car</font>"|NA
00:07:44|00:07:48|"question you are now standing<font color=""#CCCCCC""> on a</font>"|NA
00:07:45|00:07:50|"bridge over<font color=""#CCCCCC""> the trolley car</font><font color=""#E5E5E5""> track and on</font>"|NA
00:07:48|00:07:52|"the track<font color=""#E5E5E5""> is tied Nell and five other</font>"|NA
00:07:50|00:07:54|"<font color=""#CCCCCC"">people's there's six people</font><font color=""#E5E5E5""> tied to</font><font color=""#CCCCCC""> the</font>"|NA
00:07:52|00:07:55|"trolley<font color=""#E5E5E5""> car track</font><font color=""#CCCCCC""> you are standing</font><font color=""#E5E5E5""> above</font>"|NA
00:07:54|00:07:57|"on a bridge<font color=""#E5E5E5""> and up next to you is</font>"|NA
00:07:55|00:07:58|"standing Michael<font color=""#CCCCCC""> Moore</font><font color=""#E5E5E5""> okay some big</font>"|NA
00:07:57|00:08:00|"<font color=""#E5E5E5"">fatso</font>"|NA
00:07:58|00:08:01|"<font color=""#E5E5E5"">now do you - if</font><font color=""#CCCCCC""> you take</font><font color=""#E5E5E5""> Michael Moore</font>"|NA
00:08:00|00:08:05|"<font color=""#E5E5E5"">and you push him over</font><font color=""#CCCCCC""> the side</font><font color=""#E5E5E5""> of</font><font color=""#CCCCCC""> the</font>"|NA
00:08:01|00:08:07|"<font color=""#E5E5E5"">bridge and the trolley car is stopped by</font>"|NA
