sub_begin_time|sub_end_time|text|class
00:06:53|00:06:58|point the tall flames|NA
00:06:55|00:07:00|those are the anti nodes those are the|NA
00:06:58|00:07:03|points where the pressure is varying a|NA
00:07:00|00:07:08|lot at that point and let's see if we|NA
00:07:03|00:07:12|can find some higher ones I swept|NA
00:07:08|00:07:12|through a few then at C we go|NA
00:07:14|00:07:24|[Music]|NA
00:07:27|00:07:34|[Music]|NA
00:07:47|00:07:54|[Music]|NA
00:07:50|00:07:56|and that is the Rubens tube so what's|NA
00:07:54|00:07:58|all this got to do with the sound that|NA
00:07:56|00:08:00|something makes when you hit it or pluck|NA
00:07:58|00:08:02|it all blow over it well any scenario|NA
00:08:00|00:08:04|like that you come across needs its own|NA
00:08:02|00:08:06|explanation so let's look at one|NA
00:08:04|00:08:08|particular example let's look at wind|NA
00:08:06|00:08:10|instruments so I've got my wind|NA
00:08:08|00:08:12|instrument here it's a bottle and I've|NA
00:08:10|00:08:15|filled it with water and I can blow over|NA
00:08:12|00:08:17|the neck like this mmm when I do that I|NA
00:08:15|00:08:20|get a nice note so why does that happen|NA
00:08:17|00:08:21|and how does it relate to resonance so|NA
00:08:20|00:08:24|when you make that noise with your|NA
00:08:21|00:08:27|manners that kind of noise that's white|NA
00:08:24|00:08:30|noise and you may have heard white noise|NA
00:08:27|00:08:33|being described as a mixture of all|NA
00:08:30|00:08:35|frequencies within a range at the same|NA
00:08:33|00:08:37|time so when you get that kind of|NA
00:08:35|00:08:39|hissing whooshing sound it's a whole|NA
00:08:37|00:08:41|range of frequencies all jumbled up|NA
00:08:39|00:08:44|together so when you blow over the neck|NA
00:08:41|00:08:47|of a bottle you're driving the body of|NA
00:08:44|00:08:50|air inside at a whole range of|NA
00:08:47|00:08:53|frequencies but because of what we learn|NA
00:08:50|00:08:56|with the Rubens tube it's actually only|NA
00:08:53|00:08:59|the resonant frequencies of the body of|NA
00:08:56|00:09:00|air inside they get amplified and so|NA
00:08:59|00:09:02|those are the ones that you hear|NA
00:09:00|00:09:05|interestingly when you hear a wind|NA
00:09:02|00:09:08|instrument you perceive the lowest|NA
00:09:05|00:09:10|resonating frequency and all the other|NA
00:09:08|00:09:12|frequencies that are being generated|NA
00:09:10|00:09:16|when you blow over the neck of a bottle|NA
00:09:12|00:09:18|like this just add to the timbre of the|NA
00:09:16|00:09:22|sound they don't change the perceived|NA
00:09:18|00:09:25|pitch of the sound so the quality|NA
00:09:22|00:09:27|changes the timbre changes depending on|NA
00:09:25|00:09:32|the balance of the resonating|NA
00:09:27|00:09:34|frequencies that are generated and it's|NA
00:09:32|00:09:36|this balance that helps us to|NA
00:09:34|00:09:39|distinguish one instrument from another|NA
00:09:36|00:09:43|the case of guitar string being plucked|NA
00:09:39|00:09:47|is a bit more it is a guitar actually|NA
00:09:43|00:09:49|I'm just massive the case of a guitar|NA
00:09:47|00:09:52|string being plucked is a bit more|NA
00:09:49|00:09:55|complicated it involves things like|NA
00:09:52|00:09:57|Fourier analysis and stuff like that|NA
00:09:55|00:10:00|it's really interesting and I may cover|NA
00:09:57|00:10:01|it in a future video but for now I'm|NA
00:10:00|00:10:04|going to leave you|NA
00:10:01|00:10:06|with the Rubens tube responding to music|A
00:10:04|00:10:09|but before that if you're interested in|A
00:10:06|00:10:11|learning more about where dynamics and|A
00:10:09|00:10:13|resonance and sound and that sort of|A
00:10:11|00:10:15|stuff then I can recommend an online|A
00:10:13|00:10:17|course it's called physics and our|A
00:10:15|00:10:20|universe and you can find out over at|A
00:10:17|00:10:22|the great courses plus comm I'm grateful|A
00:10:20|00:10:24|to the great courses plus for sponsoring|A
00:10:22|00:10:27|this video if you want to see physics|A
00:10:24|00:10:29|and I universe the course for free then|A
00:10:27|00:10:32|you can sign up for a free trial at the|A
00:10:29|00:10:34|great courses plus com4 slash Steve mod|A
00:10:32|00:10:36|or click on the link in the description|A
00:10:34|00:10:38|if you use that URL or the link in the|A
00:10:36|00:10:40|description then they know that I've|A
00:10:38|00:10:41|sent you which really helps me out the|A
00:10:40|00:10:45|great courses plus is an online|A
00:10:41|00:10:47|on-demand video learning service and if|A
00:10:45|00:10:50|you sign up now then you'll have|A
00:10:47|00:10:54|unlimited access to 7,000 plus videos|A
00:10:50|00:10:56|from top-notch lecturers and experts on|A
00:10:54|00:10:58|the subject that you love in your case|A
00:10:56|00:12:03|probably science and maths|A
00:10:58|00:12:20|[Music]|A
00:12:03|00:12:22|I hope you enjoyed this video if you did|NA
00:12:20|00:12:24|don't forget to hit subscribe and click|NA
00:12:22|00:12:28|on the notification bell and I'll see|NA
00:12:24|00:12:30|you next time check out these other|NA
00:12:28|00:12:32|videos that feature resonant and the|NA
00:12:30|00:12:35|original better description video about|NA
00:12:32|00:12:35|entropy|NA
