sub_begin_time|sub_end_time|text|class
00:03:33|00:03:35|They love exploring. -How old are they?|NA
00:03:35|00:03:37|-Well, these ones actually are only a couple months old.|NA
00:03:37|00:03:40|They will get quite a bit larger than this, though.|NA
00:03:40|00:03:42|Oh, sorry, sorry. Sorry about that.|NA
00:03:42|00:03:44|-Let's not get them angry. Yeah, yeah.|NA
00:03:44|00:03:45|-They're really special.|NA
00:03:45|00:03:47|Now, these guys are actually omnivores.|NA
00:03:47|00:03:50|So they'll eat meat, and they'll also eat vegetables.|NA
00:03:50|00:03:52|-[ Laughs ] -Don't chew on the wire.|NA
00:03:52|00:03:55|-No, don't chew that. -Do they eat -- No.|NA
00:03:55|00:03:57|They're omnivores, so they eat both vegetables|NA
00:03:57|00:03:59|-and meat, as well? -Yeah, yeah, they do.|NA
00:03:59|00:04:02|They love flowers and little berries and things like that.|NA
00:04:02|00:04:05|-No, don't do -- -He's very cute.|NA
00:04:05|00:04:07|How big will they get?|NA
00:04:07|00:04:08|-Well, this one could actually get|NA
00:04:08|00:04:10|maybe up to about 300 pounds.|NA
00:04:10|00:04:12|So they can get quite large.|NA
00:04:12|00:04:14|-Please remember me, okay? Please. Yeah.|NA
00:04:14|00:04:16|When you get older. Oh, that is fantastic.|NA
00:04:16|00:04:18|-Oh, look at this one climbing on my back.|NA
00:04:18|00:04:19|-They're really cute. Come here.|NA
00:04:19|00:04:21|What is that one called?|NA
00:04:21|00:04:24|-This one is -- [ Laughs ] This one is D-9.|NA
00:04:24|00:04:26|-Kind of sounds like a rapper. -D-9? Yeah, it does.|NA
00:04:26|00:04:28|[ Laughs ]|NA
00:04:28|00:04:30|-D-9. Oh, hi, D-9. -Yeah.|NA
00:04:30|00:04:32|-All right. And what's this guy's name?|NA
00:04:32|00:04:34|-And, so, this one here -- No, don't chew Jimmy.|NA
00:04:34|00:04:36|-It's all right. It's okay.|NA
00:04:36|00:04:38|-All she wants to do is just chew you.|NA
00:04:38|00:04:40|-Aww. -And this one is Flo.|NA
00:04:40|00:04:43|Flo is really cute. She's got a great name.|NA
00:04:43|00:04:45|[ Laughs ] Oh, aren't they gorgeous?|NA
00:04:45|00:04:48|-That was the closest I ever came to a bear. This is so cool.|NA
00:04:48|00:04:50|All right. I'm going to -- Yeah, I want to --|NA
00:04:50|00:04:52|-So, do you want to -- -I survived this.|NA
00:04:52|00:04:53|So I'm happy about this. -All right, okay, okay.|NA
00:04:53|00:04:56|I think it's time for you guys to head off.|NA
00:04:56|00:04:58|-Bye, guys. Thank you. -What nice bears.|NA
00:04:58|00:05:01|-Have fun. Bye, D-9. -Bye!|NA
00:05:01|00:05:03|[ Cheers and applause ]|NA
00:05:03|00:05:06|[ Laughs ] Thank you.|NA
00:05:06|00:05:08|-Whew! -Aren't they hilarious?|NA
00:05:08|00:05:10|-That was a big step for me. Yeah, they are cute.|NA
00:05:10|00:05:11|-They're so funny. -All right.|NA
00:05:11|00:05:13|I love the cute animals. -Yeah, well, next up,|NA
00:05:13|00:05:14|we -- we -- [ Laughs ]|NA
00:05:14|00:05:16|We have another cute animal for you.|NA
00:05:16|00:05:17|-Okay, good.|NA
00:05:17|00:05:19|-And they have very cute names, as well.|NA
00:05:19|00:05:21|-This is Lulu and Fluffy. -Fluffy and Lulu, good.|NA
00:05:21|00:05:22|-Now, the -- I know what you're thinking. They're not snakes.|NA
00:05:22|00:05:24|Don't worry. They're -- They're all good.|NA
00:05:24|00:05:26|They're actually legless lizards.|NA
00:05:26|00:05:28|So, these legless lizards --|NA
00:05:28|00:05:30|-That's not Lulu and Fluffy at all.|NA
00:05:30|00:05:32|-Yeah, Lulu and Fluffy. -I think that's D-9.|NA
00:05:32|00:05:33|-You want to hold Fluffy? -Oh, my gosh.|NA
00:05:33|00:05:35|-You're welcome to hold him. He loves being held.|NA
00:05:35|00:05:37|-I really don't want to hold these things.|NA
00:05:37|00:05:39|-There you go. Oh, good job! -Oh, gosh!|NA
00:05:39|00:05:41|What are these things? They're not -- They're snakes.|NA
00:05:41|00:05:43|-No, they're legless lizards. [ Laughter ]|NA
00:05:43|00:05:45|And you can tell the difference...|NA
00:05:45|00:05:47|[ Laughter and applause ]|NA
00:05:47|00:05:48|-I'm an idiot.|NA
00:05:48|00:05:49|-You can tell the -- Whoa. [ Chuckles ]|NA
00:05:49|00:05:50|You can tell the difference --|NA
00:05:50|00:05:52|-Legless lizards? This one's not moving.|NA
00:05:52|00:05:54|-You can see those little ears there.|NA
00:05:54|00:05:57|He actually has ears. Snakes don't have ears.|NA
00:05:57|00:05:59|So that's one of the biggest reasons why --|NA
00:05:59|00:06:00|how you can actually tell the difference.|NA
00:06:00|00:06:02|They're really special.|NA
00:06:02|00:06:03|-He -- Why -- It feels like he's gonna strike or something.|NA
00:06:03|00:06:06|Why is he staring at me? -He won't strike. It's all good.|NA
00:06:06|00:06:08|I think he's just trying to work out what you're doing.|NA
00:06:08|00:06:09|It's okay. You'll be fine.|NA
00:06:09|00:06:10|-What -- What should I be doing? -Uh.|NA
00:06:10|00:06:11|[ Laughter ]|NA
00:06:11|00:06:12|-What -- I mean, I'm holding him.|NA
00:06:12|00:06:14|-Just hold still. He's actually quite calm.|NA
00:06:14|00:06:15|-Well, I'm -- -And you'll be fine.|NA
00:06:15|00:06:17|-We're both stiff as a board.|NA
00:06:17|00:06:19|We're, like, freaked out right now.|NA
00:06:19|00:06:20|[ Laughter and applause ]|NA
00:06:20|00:06:21|The heck? The heck is --|NA
00:06:21|00:06:22|-You want me to take him off you?|NA
00:06:22|00:06:24|-Yes! I want you to take him away from me.|NA
00:06:24|00:06:25|-There you go. -Gosh, that was awkward.|NA
00:06:25|00:06:27|Don't make me do that -- Don't make me do that again.|NA
00:06:27|00:06:29|-They're so cool, aren't they?|NA
00:06:29|00:06:30|-No, these are the creepiest things --|NA
00:06:30|00:06:31|-They're so much fun. They actually --|NA
00:06:31|00:06:32|-Where do they live?|NA
00:06:32|00:06:33|-They -- [ Chuckles ] These ones live --|NA
00:06:33|00:06:35|-In the water. They surprise you in the pool.|NA
00:06:35|00:06:37|-No, no, they live in Europe.|NA
00:06:37|00:06:38|These are the European legless Lizards.|NA
00:06:38|00:06:40|-Oh, well. [ Chuckles ] -And they can grow quite large.|NA
00:06:40|00:06:43|They can get up to about 3 feet in length.|NA
00:06:43|00:06:44|-Oh, God!|NA
00:06:44|00:06:45|-And they'll -- they'll eat little insects|NA
00:06:45|00:06:46|and little eggs and things like that.|NA
00:06:46|00:06:48|-Little insects? Yeah.|NA
00:06:48|00:06:49|-Yeah, so they're kind of just like a lizard,|NA
00:06:49|00:06:50|but obviously don't have any legs.|NA
00:06:50|00:06:51|-This is cool. -All right.|NA
00:06:51|00:06:53|-I had my good experience with these guys.|NA
00:06:53|00:06:54|-Awesome. -Bye, Fluffy.|NA
00:06:54|00:06:55|Fluffy and Lulu. [ Cheers and applause ]|NA
00:06:55|00:06:57|-Yeah, Fluffy and Lulu.|NA
00:06:57|00:06:58|Thank you.|NA
00:06:58|00:07:00|-Fluffy and Lulu. -Yeah, they're very special.|NA
00:07:00|00:07:01|-All right, already, I'm, like, freaking out.|NA
00:07:01|00:07:03|This is -- This is like a stress test for me.|NA
00:07:03|00:07:04|Yeah. All right.|NA
00:07:04|00:07:06|-So, we -- we've got another special animal coming up.|NA
00:07:06|00:07:07|[ Audience awws ] -Okay.|NA
00:07:07|00:07:09|-This -- Oh! This is actually a binturong.|NA
00:07:09|00:07:11|This is Orville, and he is so cute.|NA
00:07:11|00:07:14|Now come on your hands and knees, just like this,|NA
00:07:14|00:07:15|and then let him smell your head,|NA
00:07:15|00:07:17|because the way... [ Laughter ]|NA
00:07:17|00:07:20|...the way that they get introduced to other things...|NA
00:07:20|00:07:22|[ Laughter and applause ]|NA
00:07:22|00:07:23|...they smell your head.|NA
00:07:23|00:07:25|Just -- Just put your head down like this.|NA
00:07:25|00:07:26|-This is now -- This is insane.|NA
00:07:26|00:07:27|-That's how they recognize who you are.|NA
00:07:27|00:07:29|-For me, this is like sky diving, for me.|NA
00:07:29|00:07:30|-It's all good. -I don't -- I don't like this.|NA
00:07:30|00:07:32|Oh, no! -You'll be fine.|NA
00:07:32|00:07:35|-Oh, no. Oh, no. Hi, Orville.|NA
00:07:35|00:07:36|-Hey there, you want to smell Jimmy's head?|NA
00:07:36|00:07:37|-Orville? is everything cool?|NA
00:07:37|00:07:39|-Oh, wonderful. He loves you.|NA
00:07:39|00:07:41|[ Audience awws ] -He does?|NA
00:07:41|00:07:42|I mean -- I -- -He loves you.|NA
00:07:42|00:07:44|-This toupee might be one of Orville's family.|NA
00:07:44|00:07:45|[ Laughter ]|NA
00:07:45|00:07:47|-Now, I'm gonna give you a grape.|NA
00:07:47|00:07:48|-Okay. -He loves grapes.|NA
00:07:48|00:07:50|-Oh, it's for Orville. -Yeah, no, not for you.|NA
00:07:50|00:07:51|-It's like, I'm on hands and knees,|NA
00:07:51|00:07:54|and he's feeding me grapes. [ Laughter and applause ]|NA
00:07:54|00:07:55|[ As Robert Irwin ] This animal's|NA
00:07:55|00:07:57|from Brooklyn, New York -- he's a talk show host.|NA
00:07:57|00:07:59|[ Laughter and applause ] -Look, there you go.|NA
00:07:59|00:08:00|Jimmy's got a grape for you.|NA
00:08:00|00:08:01|-Here we go. Orville. -There you go.|NA
00:08:01|00:08:04|-Hi, Orville. Over here, buddy, look. Hi.|NA
00:08:04|00:08:06|-Oh, awesome. [ Audience awws ]|NA
00:08:06|00:08:07|-Hi, buddy. -Well done.|NA
00:08:07|00:08:09|-So he eats grapes? Where does he hang out?|NA
00:08:09|00:08:11|-He does. So, this one's actually from Southeast Asia.|NA
00:08:11|00:08:13|And they love those rainforest areas,|NA
00:08:13|00:08:16|but my favorite thing about this --|NA
00:08:16|00:08:19|my favorite thing about them is that they smell like popcorn.|NA
00:08:19|00:08:20|-It's amazing. -They do?|NA
00:08:20|00:08:23|-So if you smell him, he actually smells like popcorn.|NA
00:08:23|00:08:25|[ Laughter ] -He's whispering --|NA
00:08:25|00:08:26|He's whispering to me,|NA
00:08:26|00:08:28|"""Please don't tell anybody I smell like popcorn."""|NA
00:08:28|00:08:29|He's -- He does smell -- -You want another grape?|NA
00:08:29|00:08:30|-He does smell like -- -There you go.|NA
00:08:30|00:08:33|-Yeah, he does smell like burnt popcorn or Fritos or something.|NA
00:08:33|00:08:34|[ Laughter ] Yeah, like Fritos, exactly.|NA
00:08:34|00:08:35|-Fritos, he does, yeah. -Yeah, well done.|NA
00:08:35|00:08:38|-And does he -- now -- you would -- where does he --|NA
00:08:38|00:08:39|Like, does he burrow in the ground?|NA
00:08:39|00:08:41|Does he climb in trees? -No, he's up in trees.|NA
00:08:41|00:08:44|And you see this tail there. That's called a prehensile tail.|NA
00:08:44|00:08:48|So that acts as sort of like another limb to help him climb.|NA
00:08:48|00:08:49|It's really amazing. -Yeah, I was going to say --|NA
00:08:49|00:08:51|it looked like a -- a prehensile tail.|NA
00:08:51|00:08:52|-Yeah, you would have been correct, yes.|NA
00:08:52|00:08:53|[ Laughter ] -I was gonna guess that.|NA
00:08:53|00:08:54|-Well, thank you, Orville. -Bye, Orville.|NA
00:08:54|00:08:56|-Thank you so much.|NA
00:08:56|00:08:57|-What a cute name for Orville, yeah.|NA
00:08:57|00:08:58|-Bye, Orville.|NA
00:08:58|00:08:59|-Bye, does -- he know hows to get off?|NA
00:08:59|00:09:00|-See you later. [ Cheers and applause ]|NA
00:09:00|00:09:01|Yep, there we go.|NA
00:09:01|00:09:03|-I love him. -Oh. Awesome.|NA
00:09:03|00:09:05|-All right. -All right, so...|NA
00:09:05|00:09:09|[chuckles] for the next animal,|NA
00:09:09|00:09:11|we've got a really special bird from the National Aviary.|NA
00:09:11|00:09:13|-Okay. -And I've invited|NA
00:09:13|00:09:15|three of The Roots to come down to give us a hand.|NA
00:09:15|00:09:18|So, how about we head down here? -Yes, we'll head over here.|NA
00:09:18|00:09:19|-We've -- We've got Kathy here, as well.|NA
00:09:19|00:09:22|-Oh, I do want to mention, the australiazoo.com --|A
00:09:22|00:09:23|"there's a thing called ""Crikey Club"""|A
00:09:23|00:09:24|that you're starting.|A
00:09:24|00:09:26|It's a channel. -Yeah, exactly. It is.|A
00:09:26|00:09:27|-And what do you see when you go on that channel|A
00:09:27|00:09:28|and you go on that website?|A
00:09:28|00:09:30|-Well, you can see some really incredible things,|A
00:09:30|00:09:32|everything from behind the scenes at the Australia Zoo.|A
00:09:32|00:09:35|You can see some of the crazy antics that we get up to.|A
00:09:35|00:09:37|-Yeah. -Some of the footage --|A
00:09:37|00:09:39|never-before-seen footage of my dad.|A
00:09:39|00:09:41|So it's a really, really fun channel, definitely.|A
00:09:41|00:09:44|-And it's Crikey, C-r-i-k-e-y?|A
00:09:44|00:09:45|"-Yeah, ""Crikey,"" so... -Crikey. Yeah."|A
00:09:45|00:09:47|-So, just go to australiazoo.com and you can check it out.|NA
00:09:47|00:09:48|-All right, good. All right, good.|NA
00:09:48|00:09:50|Now, what do we have here? [ Cheers and applause ]|NA
00:09:50|00:09:51|-Now, this -- I will -- I'm gonna do this.|NA
00:09:51|00:09:53|-Okay, so...|NA
00:09:53|00:09:54|-I've never seen this bird before.|NA
00:09:54|00:09:56|Now, where does this bird come from?|NA
00:09:56|00:09:59|-Oh, wow. So, this...|NA
00:09:59|00:10:00|-Where did that -- How did that happen?|NA
00:10:00|00:10:01|That was awesome.|NA
00:10:01|00:10:02|-[ Laughs ] Isn't this incredible?|NA
00:10:02|00:10:05|So, this is actually a green aracari.|NA
00:10:05|00:10:08|And the aracaris are a species of toucan.|NA
00:10:08|00:10:10|So, aren't they amazing? -Oh, man.|NA
00:10:10|00:10:13|-They live in South America. -Beautiful.|NA
00:10:13|00:10:14|-They're one of the smallest species of toucan.|NA
00:10:14|00:10:16|They're very inquisitive. -Yeah.|NA
00:10:16|00:10:18|-But they're amazing at picking fruit from trees.|NA
00:10:18|00:10:20|And I'm gonna display that in one second.|NA
00:10:20|00:10:22|So, would you be able to put out your hand for a second?|NA
00:10:22|00:10:24|-Do you have Froot Loops in Australia?|NA
00:10:24|00:10:25|-Ready? We do, yeah. -You do?|NA
00:10:25|00:10:28|-Look at that! Oh! You're doing so well.|NA
00:10:28|00:10:30|Isn't that incredible?|NA
00:10:30|00:10:32|[ Laughter and applause ]|NA
00:10:32|00:10:33|That's awesome.|NA
00:10:33|00:10:35|-[ Chuckles ]|NA
00:10:35|00:10:37|-Mark knows. [ Laughter ]|NA
00:10:37|00:10:38|-Whoo!|NA
00:10:38|00:10:39|-Mark just summoned him. -Okay.|NA
00:10:39|00:10:41|I've got one more surprise for you.|NA
00:10:41|00:10:42|Can we quickly run up here into audience?|NA
00:10:42|00:10:43|-Of course we can. -All right, let's go.|NA
00:10:43|00:10:46|[ Cheers and applause ]|NA
00:10:46|00:10:49|-Okay, so...|NA
00:10:49|00:10:52|-How you doing? Nice to meet you. How are you?|NA
00:10:52|00:10:53|-Good. [ Cheers and applause continue ]|NA
00:10:53|00:10:55|-I'm gonna give you a bit of food.|NA
00:10:55|00:10:57|If you want to put out your hand...|NA
00:10:57|00:11:00|Beatrice is gonna fly to you.|NA
00:11:00|00:11:02|Okay. Here she comes.|NA
00:11:02|00:11:05|[ Audience oohs ] Oh, well done!|NA
00:11:05|00:11:06|[ Cheers and applause ] [ Chuckles ] Whoo-hoo!|NA
00:11:06|00:11:08|-You got nervous. You got ner--|NA
00:11:08|00:11:10|You should have seen your face. Wait till you watch the rerun.|NA
00:11:10|00:11:13|Wow. Beatrice, you are so smart.|NA
00:11:13|00:11:14|You are beautiful.|NA
00:11:14|00:11:17|Oh, hi. You are beautiful.|NA
00:11:17|00:11:18|-Good job.|NA
00:11:18|00:11:20|-That is Robert Irwin, everybody.|NA
00:11:20|00:11:21|Give it up for this guy. [ Cheers and applause ]|NA
00:11:21|00:11:23|Thank you so much for coming on.|NA
00:11:23|00:11:24|-Thank you so much. -I really appreciate it.|NA
