sub_begin_time|sub_end_time|text|class
00:12:27|00:12:36|for the animation we're gonna call this|NA
00:12:31|00:12:40|dots and we want basically four steps|NA
00:12:36|00:12:44|so we're gonna say steps and then pass|NA
00:12:40|00:12:46|in four and then end and we want this to|NA
00:12:44|00:12:48|last two seconds and we want it to keep|NA
00:12:46|00:12:52|going so wanted to be infinite and then|NA
00:12:48|00:12:58|all I'm gonna do here in the keyframe of|NA
00:12:52|00:13:01|dots is change the width now the width|NA
00:12:58|00:13:03|I'm gonna set to zero by default so|NA
00:13:01|00:13:05|width is going to be zero pixels and|NA
00:13:03|00:13:05|save and you'll see that now they're|NA
00:13:05|00:13:08|gone|NA
00:13:05|00:13:10|so in our animation here and our|NA
00:13:08|00:13:19|keyframe all we're gonna do is set the|NA
00:13:10|00:13:22|width to 1.25 m and I think yeah that|NA
00:13:19|00:13:25|should be good so let's save that and|NA
00:13:22|00:13:30|there we go so we just get each dot|NA
00:13:25|00:13:31|showing through each iteration and the|NA
00:13:30|00:13:34|reason for that is we're increasing the|NA
00:13:31|00:13:38|width so if I change this to like I|NA
00:13:34|00:13:41|don't know 3 0.25 m you can see that|NA
00:13:38|00:13:44|it's much wider so it shows all three|NA
00:13:41|00:13:46|dots within the first animation or the|NA
00:13:44|00:13:50|first iteration so we want to keep that|NA
00:13:46|00:13:53|around 1.25 m if you want to use pixels|NA
00:13:50|00:13:58|you could do like 45 pixels I believe|NA
00:13:53|00:14:02|yeah that's fine all right and basically|NA
00:13:58|00:14:04|M units it's just relative to the parent|NA
00:14:02|00:14:09|font size we have a size of 40 pixels|NA
00:14:04|00:14:11|here so 1.25 is gonna be 40 times 1.25|NA
00:14:09|00:14:14|okay but if you want to use pixels you|NA
00:14:11|00:14:16|can so this is a pretty easy one pretty|NA
00:14:14|00:14:19|simple so now we're going to move on to|NA
00:14:16|00:14:23|the third one I'm gonna go ahead and|NA
00:14:19|00:14:26|copy that down and comment that out and|NA
00:14:23|00:14:31|let's do loader three and then let's|NA
00:14:26|00:14:36|comment out the HTML here okay and then|NA
00:14:31|00:14:39|put a comment will say loader three now|NA
00:14:36|00:14:43|the HTML for load of three is gonna be|NA
00:14:39|00:14:45|another class of loader and inside here|NA
00:14:43|00:14:48|we're gonna have three spans just three|NA
00:14:45|00:14:50|empty spans like that okay that's all we|NA
00:14:48|00:14:53|need for the HTML so let's save that|NA
00:14:50|00:14:56|and let's going to loader 3 CSS and|NA
00:14:53|00:15:00|remember this is like the the bouncing|NA
00:14:56|00:15:05|dots so we have a class of loader and|NA
00:15:00|00:15:07|we're gonna display flex basically each|NA
00:15:05|00:15:10|span is going to represent one of the|NA
00:15:07|00:15:12|dots and we want them to be displayed in|NA
00:15:10|00:15:14|a row going across so we're gonna|NA
00:15:12|00:15:17|display them as flex and then let's|NA
00:15:14|00:15:23|justify the content to the center and|NA
00:15:17|00:15:27|let's align the items to the center okay|NA
00:15:23|00:15:30|now let's take the first dot which we|NA
00:15:27|00:15:32|can get with loader I'm sorry not the|NA
00:15:30|00:15:35|first dot all of them because we're just|NA
00:15:32|00:15:37|gonna say all the spans but I do want to|NA
00:15:35|00:15:40|be able to target the second and third|NA
00:15:37|00:15:47|so we'll use enth child again so we'll|NA
00:15:40|00:15:52|say loader span and let's say and child|NA
00:15:47|00:15:54|2 and let's copy that down and we will|NA
00:15:52|00:16:01|also want to be able to get the third|NA
00:15:54|00:16:09|one alright so for all the spans here|NA
00:16:01|00:16:12|let's do a display inline - block I want|NA
00:16:09|00:16:17|to be able to add a width and height the|NA
00:16:12|00:16:22|background let's do the background color|NA
00:16:17|00:16:26|I'll do purple now for the width and the|NA
00:16:22|00:16:28|height we're gonna want to start at just|NA
00:16:26|00:16:31|zero because we remember what we're|NA
00:16:28|00:16:34|doing here is changing the size we could|NA
00:16:31|00:16:38|use scale but I'm gonna just show you a|NA
00:16:34|00:16:40|different way using with oh I'm sorry|NA
00:16:38|00:16:42|width and height it's gonna start at 0|NA
00:16:40|00:16:44|and then it's going to grow with the|NA
00:16:42|00:16:45|animation but if I set it at 0 now we|NA
00:16:44|00:16:49|won't be able to see them so I'm just|NA
00:16:45|00:16:51|gonna set it to 16 pixels height and|NA
00:16:49|00:16:54|width for now just so we can actually|NA
00:16:51|00:16:57|see what we're doing so we have three|NA
00:16:54|00:17:02|squares which are all purple let's make|NA
00:16:57|00:17:04|them into circles so border radius 50%|NA
00:17:02|00:17:07|so now we have three circle|NA
00:17:04|00:17:09|let's add some margin on the left and|NA
00:17:07|00:17:12|right so we'll say zero and then let's|NA
00:17:09|00:17:17|do eight pixels separate them out a|NA
00:17:12|00:17:20|little bit and let's go to the second|NA
00:17:17|00:17:26|one and I'm going to change the|NA
00:17:20|00:17:32|background color to pale what is it pale|NA
00:17:26|00:17:34|violet red and the third one actually|NA
00:17:32|00:17:36|the third one we'll just keep purple but|NA
00:17:34|00:17:38|we do need we're gonna have to you put a|NA
00:17:36|00:17:41|delay in both of these so we're gonna|NA
00:17:38|00:17:44|leave this anyway for now all right so|NA
00:17:41|00:17:49|now we have our three dots now for the|NA
00:17:44|00:17:53|animation let's go on to the span here|NA
00:17:49|00:17:57|and let's say animation and we'll call|NA
00:17:53|00:18:02|this bounce do it 0.6 second duration|NA
00:17:57|00:18:04|infinite and alternate now alternate is|NA
00:18:02|00:18:07|the direction the animation direction|NA
00:18:04|00:18:09|property and and what what alternate|NA
00:18:07|00:18:12|does is it makes it go forwards and then|NA
00:18:09|00:18:16|backwards so it just kind of changes the|NA
00:18:12|00:18:19|the direction of the animation so let's|NA
00:18:16|00:18:30|add this down here so we'll say|NA
00:18:19|00:18:32|keyframes bounce and let's say 2 now the|NA
00:18:30|00:18:34|width we're gonna it like I said it's|NA
00:18:32|00:18:36|gonna start at 0 pixels and then we're|NA
00:18:34|00:18:39|gonna set the height and the width 216|NA
00:18:36|00:18:42|pixels during the animation or at the|NA
00:18:39|00:18:45|end of the animation and then we want to|NA
00:18:42|00:18:54|move them so we're gonna do a transform|NA
00:18:45|00:19:00|and let's use translate 3d oops 3d and|NA
00:18:54|00:19:02|this takes in I think it's X no Y X Z I|NA
00:19:00|00:19:05|believe so we're gonna do 0 and then|NA
00:19:02|00:19:10|negative 16 which is just gonna move the|NA
00:19:05|00:19:12|dot a little bit and then 0 and the|NA
00:19:10|00:19:15|initial translate 3d let's just copy|NA
00:19:12|00:19:19|this and go to|NA
00:19:15|00:19:22|our span here and just set this to zero|NA
00:19:19|00:19:25|by default all right so let's save that|NA
00:19:22|00:19:29|so now you can see that we're getting|NA
00:19:25|00:19:30|that bounce animation basically it's|NA
00:19:29|00:19:34|just changing it it's on the y-axis|NA
00:19:30|00:19:36|actually this is X Y Z so it's changing|NA
00:19:34|00:19:39|it negative 16 which means it's bringing|NA
00:19:36|00:19:41|it up for the animation now we don't|NA
00:19:39|00:19:43|want them all going at the same rate|NA
00:19:41|00:19:45|right that looks kind of weird I mean I|NA
00:19:43|00:19:47|guess you could keep it like that but|NA
00:19:45|00:19:50|what I'll do is add a delay for the|NA
00:19:47|00:19:56|second and third so let's say animation|NA
00:19:50|00:20:00|- delay and we'll do a 0.2 second delay|NA
00:19:56|00:20:03|and then for the third one just copy|NA
00:20:00|00:20:07|that we're gonna do a 0.4 second delay|NA
00:20:03|00:20:08|so let's save it and now we get that|NA
00:20:07|00:20:12|bouncing effect and they're not all|NA
00:20:08|00:20:13|bouncing at the same exact time now as|NA
00:20:12|00:20:15|for the width and the height let's go|NA
00:20:13|00:20:21|and set the original width and height to|NA
00:20:15|00:20:22|zero and save and now we get that effect|NA
00:20:21|00:20:25|because what's happening is it's|NA
00:20:22|00:20:27|starting at zero and then the animation|NA
00:20:25|00:20:30|animation is growing the width and the|NA
00:20:27|00:20:33|height to 16 pixels per iteration and|NA
00:20:30|00:20:37|also again moving it up using translate|NA
00:20:33|00:20:39|3d alright so those are the three|NA
00:20:37|00:20:42|loaders that's I mean that's it for that|NA
00:20:39|00:20:44|part of this video now I want to make it|NA
00:20:42|00:20:46|so that we can give it the effect where|NA
00:20:44|00:20:49|the loader shows and then it loads in|NA
00:20:46|00:20:51|some content so I'm gonna go to my|NA
00:20:49|00:20:54|index.html and just for now I'm gonna|NA
00:20:51|00:20:56|comment out all the loaders and let's|NA
00:20:54|00:21:00|add our content will actually comment|NA
00:20:56|00:21:03|this out as well as comment that out and|NA
00:21:00|00:21:05|then down here we're gonna add our|NA
00:21:03|00:21:08|content which isn't much it's we're just|NA
00:21:05|00:21:11|going to have a section a section with|NA
00:21:08|00:21:16|the class of main and let's put an h1|NA
00:21:11|00:21:20|and we'll say welcome to my site|NA
00:21:16|00:21:25|paragraph I'm gonna do lorem I think I|NA
00:21:20|00:21:27|did lorem 10 or maybe lorem 20|NA
00:21:25|00:21:31|and then under that we're gonna have an|NA
00:21:27|00:21:32|a tag with the class of BTN which isn't|NA
00:21:31|00:21:37|gonna go anywhere|NA
00:21:32|00:21:39|and we'll just say read more okay and|NA
00:21:37|00:21:42|then let's include our javascript file|NA
00:21:39|00:21:46|while we're at it so script source it's|NA
00:21:42|00:21:49|gonna be J s main dot J s okay so now|NA
00:21:46|00:21:52|let's add some some styling for this|NA
00:21:49|00:21:54|we're gonna go into style.css and i'm|NA
00:21:52|00:21:55|just gonna paste this stuff in because|NA
00:21:54|00:21:57|again it doesn't have anything to do|NA
00:21:55|00:22:01|with the loaders themselves well you can|NA
00:21:57|00:22:02|just copy this so our main class let's|NA
00:22:01|00:22:05|go ahead and save that|NA
00:22:02|00:22:07|well actually we want to we don't want|NA
00:22:05|00:22:10|to do this just yet so we have a|NA
00:22:07|00:22:13|text-align:center width is 90% I'm|NA
00:22:10|00:22:16|putting a transition because what what's|NA
00:22:13|00:22:18|gonna happen is in the JavaScript we're|NA
00:22:16|00:22:20|gonna we're gonna originally set the|NA
00:22:18|00:22:22|opacity to zero and display:none but|NA
00:22:20|00:22:24|then the JavaScript we're gonna change|NA
00:22:22|00:22:27|that after a certain amount of time|NA
00:22:24|00:22:29|after the loader is done and I wanted to|NA
00:22:27|00:22:32|smoothly fade in so I'm adding a|NA
00:22:29|00:22:36|transition on the the main content here|NA
00:22:32|00:22:38|for the opacity okay so now let's do the|NA
00:22:36|00:22:42|h1 and paragraph I'm just gonna change|NA
00:22:38|00:22:44|the size of those a little bit okay|NA
00:22:42|00:22:47|and I made it smaller than I did|NA
00:22:44|00:22:51|originally just because this is so small|NA
00:22:47|00:22:53|this screen so let's also add in the|NA
00:22:51|00:22:57|button stuff and then that should be it|NA
00:22:53|00:22:58|for them the main base content here okay|NA
00:22:57|00:23:02|so now I have a nice little button|NA
00:22:58|00:23:05|alright so style.css we can go ahead and|NA
00:23:02|00:23:07|close that up and let's start off with|NA
00:23:05|00:23:10|loader one I mean it's gonna be the same|NA
00:23:07|00:23:12|thing as far as the JavaScript goes|NA
00:23:10|00:23:14|because we use the class loader for all|NA
00:23:12|00:23:16|of these it's just a matter of what we|NA
00:23:14|00:23:21|have commented out so let's use loader|NA
00:23:16|00:23:23|one okay now if I do that it's gonna|NA
00:23:21|00:23:26|show both at the same time so let's head|NA
00:23:23|00:23:29|into our JavaScript here and I'm gonna|NA
00:23:26|00:23:31|grab on to two things the loader and the|NA
00:23:29|00:23:35|main content so let's do document dot|NA
00:23:31|00:23:36|query selector and we want to grab the|NA
00:23:35|00:23:40|class|NA
00:23:36|00:23:47|loader and then we also want to grab the|NA
00:23:40|00:23:50|class of Maine and what I'm gonna do is|NA
00:23:47|00:23:52|just have a function called a knit and|NA
00:23:50|00:23:53|then I'm gonna run that function there's|NA
00:23:52|00:23:55|a million ways you could do this|NA
00:23:53|00:23:59|I just this I'm just doing this really|NA
00:23:55|00:24:00|quick so let's do a set timeout and if|NA
00:23:59|00:24:02|you're not familiar with set timeout it|NA
00:24:00|00:24:04|takes in a function so we'll put in an|NA
00:24:02|00:24:07|arrow function and then it takes a|NA
00:24:04|00:24:10|second parameter of the number of|NA
00:24:07|00:24:13|seconds or milliseconds that you want to|NA
00:24:10|00:24:15|wait to fire off whatever you put inside|NA
00:24:13|00:24:17|of it and we're gonna say 4,000 which is|NA
00:24:15|00:24:20|4 seconds and of course you could put|NA
00:24:17|00:24:23|whatever you want now in the set timeout|NA
00:24:20|00:24:26|actually I'm gonna go back to the CSS|NA
00:24:23|00:24:29|for a minute the stat main style CSS and|NA
00:24:26|00:24:31|I'm gonna uncomment this because we|NA
00:24:29|00:24:34|don't want to show the content at first|NA
00:24:31|00:24:36|we're gonna set opacity to zero which|NA
00:24:34|00:24:38|makes it invisible and display:none|NA
00:24:36|00:24:41|actually just completely gets rid of it|NA
00:24:38|00:24:43|from the Dom so let's save and now we no|NA
00:24:41|00:24:48|longer see it okay so now in our|NA
00:24:43|00:24:54|JavaScript here we're gonna say we want|NA
00:24:48|00:25:00|the loader style dot opacity oops|NA
00:24:54|00:25:03|the hell style dot opacity to be zero so|NA
00:25:00|00:25:05|basically we want it to fade out and|NA
00:25:03|00:25:07|then we also want it to just go away|NA
00:25:05|00:25:11|completely so we're gonna set the|NA
00:25:07|00:25:15|display property with style dot display|NA
00:25:11|00:25:18|and we want to set that to none|NA
00:25:15|00:25:22|okay and then we want to bring in the|NA
00:25:18|00:25:27|the main part okay though the text so|NA
00:25:22|00:25:29|let's say main dot style dot display|NA
00:25:27|00:25:31|equals and we'll set that to block|NA
00:25:29|00:25:35|because remember it's it's it's|NA
00:25:31|00:25:40|originally set to none so if I go ahead|NA
00:25:35|00:25:43|and I save this let's wait for seconds|NA
00:25:40|00:25:45|okay so what's going on here is it's|NA
00:25:43|00:25:47|getting set to block meaning it's it's|NA
00:25:45|00:25:49|actually there however it's still|NA
00:25:47|00:25:52|invisible because opacity is|NA
